Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.633
Comp. Cola Columna,Cu 324.75,0.296
Barren,Cu 324.75,0.289
Cabeza puntual retorno,Cu 324.75,0.604
Celda # 11-A,Cu 324.75,0.074
Celda # 11-B,Cu 324.75,0.071
Celda # 11-C,Cu 324.75,0.050
Celda # 6-F2,Cu 324.75,0.491
Celda #5-9,Cu 324.75,0.043
Celda #(F1+F2),Cu 324.75,0.645
NE Tubo 1,Cu 324.75,0.030
NE Tubo 2,Cu 324.75,0.187
NE Tubo 4,Cu 324.75,0.446
NE Tubo 5,Cu 324.75,0.103
NE Tubo 6,Cu 324.75,0.223
NE Tubo 7,Cu 324.75,0.301
Puntual Noroeste,Cu 324.75,0.554
Barren Patios,Cu 324.75,0.279
Tubo 3,Cu 324.75,0.838
Especial 1,Cu 324.75,0.068
Especial 2,Cu 324.75,0.030
Especial 3,Cu 324.75,0.093
Especial 4,Cu 324.75,0.086
Especial 5,Cu 324.75,0.033
