Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.405
Cabeza puntual retorno,Cu 324.75,0.305
Celda #(F1+F2),Cu 324.75,0.321
Puntual Noroeste,Cu 324.75,0.351
Tubo 3,Cu 324.75,0.646
Comp. Cola Columna,Cu 324.75,0.376
Barren,Cu 324.75,0.359
Celda # 11-A,Cu 324.75,0.155
Celda # 11-B,Cu 324.75,0.099
Celda # 11-C,Cu 324.75,0.146
Celda #5-9,Cu 324.75,0.797
NE Tubo 1,Cu 324.75,0.091
NE Tubo 2,Cu 324.75,0.107
NE Tubo 4,Cu 324.75,0.098
NE Tubo 5,Cu 324.75,0.112
NE Tubo 6,Cu 324.75,0.098
NE Tubo 7,Cu 324.75,0.372
Barren Patios,Cu 324.75,0.313
Especial 1,Cu 324.75,0.105
Especial 2,Cu 324.75,0.105
Especial 3,Cu 324.75,0.178
Especial 4,Cu 324.75,0.175
Especial 5,Cu 324.75,0.126
Columna #1,Cu 324.75,0.334
Columna #2,Cu 324.75,0.340
Columna #3,Cu 324.75,0.332
Columna #4,Cu 324.75,0.340
Columna #5,Cu 324.75,0.337
