Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.246
Comp. Cola Columna,Cu 324.75,0.286
Barren,Cu 324.75,0.298
Cabeza puntual retorno,Cu 324.75,0.244
Celda # 11-A,Cu 324.75,0.267
Celda # 11-B,Cu 324.75,0.087
Celda # 11-C,Cu 324.75,0.055
Celda # 6-F2,Cu 324.75,0.073
Celda #5-9,Cu 324.75,0.039
Celda #(F1+F2),Cu 324.75,0.209
NE Tubo 1,Cu 324.75,0.035
NE Tubo 2,Cu 324.75,0.109
NE Tubo 4,Cu 324.75,0.097
NE Tubo 5,Cu 324.75,0.097
NE Tubo 6,Cu 324.75,0.318
NE Tubo 7,Cu 324.75,0.334
Puntual Noroeste,Cu 324.75,0.228
Barren Patios,Cu 324.75,0.279
Tubo 3,Cu 324.75,0.32
Especial 1,Cu 324.75,0.07
Especial 2,Cu 324.75,0.03
Especial 3,Cu 324.75,0.376
Especial 4,Cu 324.75,1.122
Especial 5,Cu 324.75,0.572
