Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.590
Cabeza puntual retorno,Cu 324.75,0.580
Celda #(F1+F2),Cu 324.75,0.634
Puntual Noroeste,Cu 324.75,0.663
Tubo 3,Cu 324.75,1.156
Comp. Cola Columna,Cu 324.75,0.639
Barren,Cu 324.75,0.702
Celda # 11-A,Cu 324.75,0.180
Celda # 11-B,Cu 324.75,0.064
Celda # 11-C,Cu 324.75,0.139
Celda # 6-F2,Cu 324.75,1.212
Celda #5-9,Cu 324.75,0.303
NE Tubo 1,Cu 324.75,0.034
NE Tubo 2,Cu 324.75,0.071
NE Tubo 4,Cu 324.75,0.438
NE Tubo 5,Cu 324.75,0.056
NE Tubo 6,Cu 324.75,0.064
NE Tubo 7,Cu 324.75,1.311
Barren Patios,Cu 324.75,0.706
Especial 1,Cu 324.75,0.063
Especial 2,Cu 324.75,0.065
Especial 3,Cu 324.75,0.650
Especial 4,Cu 324.75,0.522
Especial 5,Cu 324.75,0.115
