Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.102
Comp. Cola Columna,Au 242.80,0.009
Barren,Au 242.80,0.012
Cabeza puntual retorno,Au 242.80,0.103
Columna #1,Au 242.80,0.057
Columna #2,Au 242.80,0.035
Columna #3,Au 242.80,0.02
Columna #4,Au 242.80,0.012
Columna #5,Au 242.80,0.008
Celda # 11-A,Au 242.80,0.056
Celda # 11-B,Au 242.80,0.04
Celda # 11-C,Au 242.80,0.089
Celda #5-9,Au 242.80,0.037
Celda #(F1+F2),Au 242.80,0.104
NE Tubo 1,Au 242.80,0.007
NE Tubo 2,Au 242.80,0.062
NE Tubo 4,Au 242.80,0.094
NE Tubo 5,Au 242.80,0.02
NE Tubo 6,Au 242.80,0.029
NE Tubo 7,Au 242.80,0.048
Puntual Noroeste,Au 242.80,0.103
Barren Patios,Au 242.80,0.012
Tubo 3,Au 242.80,0.15
Especial 1,Au 242.80,0.109
Especial 2,Au 242.80,0.065
Especial 3,Au 242.80,0.019
Especial 4,Au 242.80,0.017
Especial 5,Au 242.80,0.043
