Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,4.929
Comp. Cola Columna,Cu 324.75,5.499
Barren,Cu 324.75,4.937
Cabeza puntual retorno,Cu 324.75,5.071
Celda # 11-A,Cu 324.75,2.697
Celda # 11-B,Cu 324.75,0.162
Celda # 11-C,Cu 324.75,0.445
Celda # 6-F2,Cu 324.75,0.093
Celda #5-9,Cu 324.75,0.493
Celda #(F1+F2),Cu 324.75,5.053
NE Tubo 1,Cu 324.75,0.101
NE Tubo 2,Cu 324.75,0.117
NE Tubo 4,Cu 324.75,2.030
NE Tubo 5,Cu 324.75,5.399
NE Tubo 6,Cu 324.75,0.498
NE Tubo 7,Cu 324.75,20.78
Puntual Noroeste,Cu 324.75,5.964
Barren Patios,Cu 324.75,5.608
Tubo 3,Cu 324.75,2.634
Especial 1,Cu 324.75,0.157
Especial 2,Cu 324.75,0.066
Especial 3,Cu 324.75,0.270
Especial 4,Cu 324.75,1.030
Especial 5,Cu 324.75,0.072
