Analista,ARM,,,,,,,
Fecha de inicio,7/6/2022 2:56 AM  GMT: 7/6/2022 7:56 AM,,,,,,,
Hoja de trabajo,SA000016_6,,,,,,,
Comentario,,,,,,,,
Métodos,Ag,,,,,,,
,,,,,,,,
Método: Ag VHAA-Ag (Llama),,,,,,,,
,,,,,,,,
Ag,PATRON,0.9848,,mg/L,0.0876,0.0863,0.0881,0.0883
Ag,BLANCO,-0.0075,,mg/L,-0.0007,-0.001,-0.0014,0.0003
Ag,BLANCO REACTIVO,0,,mg/L,-0.0007,0.0001,-0.0014,-0.0009
Ag,SA000016-001,1.3584,,mg/L,0.0048,0.0049,0.0053,0.0043
Ag,SA000016-002,1.1984,,mg/L,0.0043,0.0039,0.0045,0.0044
Ag,SA000016-003,24.3166,,mg/L,0.0865,0.0873,0.0874,0.0849
Ag,SA000016-004,1.4813,,mg/L,0.0053,0.005,0.0054,0.0054
Ag,SA000016-005,0.7072,,mg/L,0.0025,0.0032,0.0022,0.0022
Ag,SA000016-006,0.6885,,mg/L,0.0025,0.0024,0.0025,0.0025
Ag,SA000016-007,-0.0729,,mg/L,-0.0003,0.0004,-0.001,-0.0002
Ag,SA000016-008,1.0973,,mg/L,0.0039,0.0035,0.0039,0.0043
Ag,SA000016-009,1.3049,,mg/L,0.0047,0.0046,0.0051,0.0043
Ag,SA000016-010,2.5982,,mg/L,0.0093,0.0088,0.0094,0.0096
Ag,PATRON,1.004,,mg/L,0.0893,0.0911,0.087,0.0897
Ag,BLANCO,0.0041,,mg/L,0.0004,0.0002,0.0006,0.0003
Ag,BLANCO REACTIVO,0,,mg/L,-0.0004,-0.0008,-0.0004,0
Ag,SA000016-011,2.1412,,mg/L,0.0076,0.0077,0.0084,0.0068
Ag,SA000016-012,2.0688,,mg/L,0.0074,0.0073,0.0071,0.0077
Ag,SA000016-013,1.9534,,mg/L,0.007,0.0068,0.0072,0.0069
Ag,SA000016-014,0.6667,,mg/L,0.0024,0.0024,0.0023,0.0024
Ag,SA000016-015,0.964,,mg/L,0.0034,0.0038,0.0031,0.0034
Ag,SA000016-016,0.5822,,mg/L,0.0021,0.0021,0.0021,0.0021
