Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.574
Comp. Cola Columna,Cu 324.75,1.436
Barren,Cu 324.75,1.4
Cabeza puntual retorno,Cu 324.75,0.1349
Columna #1,Cu 324.75,1.293
Columna #2,Cu 324.75,1.295
Columna #3,Cu 324.75,1.278
Columna #4,Cu 324.75,1.293
Columna #5,Cu 324.75,1.24
Celda # 11-A,Cu 324.75,0.441
Celda # 11-B,Cu 324.75,0.323
Celda # 11-C,Cu 324.75,0.147
Celda #5-9,Cu 324.75,3.514
Celda #(F1+F2),Cu 324.75,1.291
NE Tubo 1,Cu 324.75,0.075
NE Tubo 2,Cu 324.75,0.111
NE Tubo 4,Cu 324.75,0.123
NE Tubo 5,Cu 324.75,0.093
NE Tubo 6,Cu 324.75,0.324
NE Tubo 7,Cu 324.75,3.689
Puntual Noroeste,Cu 324.75,1.191
Barren Patios,Cu 324.75,1.881
Tubo 3,Cu 324.75,2.738
Especial 1,Cu 324.75,2.56
Especial 2,Cu 324.75,0.301
Especial 3,Cu 324.75,0.211
Especial 4,Cu 324.75,0.338
Especial 5,Cu 324.75,0.974
