Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.610
Comp. Cola Columna,Cu 324.75,0.376
Barren,Cu 324.75,0.503
Cabeza puntual retorno,Cu 324.75,0.595
Celda # 11-A,Cu 324.75,0.138
Celda # 11-B,Cu 324.75,0.048
Celda # 11-C,Cu 324.75,0.060
Celda # 6-F2,Cu 324.75,0.035
Celda #5-9,Cu 324.75,0.794
Celda #(F1+F2),Cu 324.75,0.492
NE Tubo 1,Cu 324.75,0.028
NE Tubo 2,Cu 324.75,0.089
NE Tubo 4,Cu 324.75,0.101
NE Tubo 5,Cu 324.75,0.031
NE Tubo 6,Cu 324.75,0.042
NE Tubo 7,Cu 324.75,0.220
Puntual Noroeste,Cu 324.75,0.523
Barren Patios,Cu 324.75,0.799
Tubo 3,Cu 324.75,1.542
Especial 1,Cu 324.75,0.040
Especial 2,Cu 324.75,0.032
Especial 3,Cu 324.75,0.086
Especial 4,Cu 324.75,0.665
Especial 5,Cu 324.75,0.052
,,
