Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,4.457
Comp. Cola Columna,Cu 324.75,4.486
Barren,Cu 324.75,4.014
Cabeza puntual retorno,Cu 324.75,4.433
Celda # 11-A,Cu 324.75,0.110
Celda # 11-B,Cu 324.75,0.093
Celda # 11-C,Cu 324.75,0.715
Celda # 6-F2,Cu 324.75,0.026
Celda #5-9,Cu 324.75,9.633
Celda #(F1+F2),Cu 324.75,4.758
NE Tubo 1,Cu 324.75,0.101
NE Tubo 2,Cu 324.75,0.058
NE Tubo 4,Cu 324.75,0.032
NE Tubo 5,Cu 324.75,0.085
NE Tubo 6,Cu 324.75,0.048
NE Tubo 7,Cu 324.75,1.836
Puntual Noroeste,Cu 324.75,4.705
Barren Patios,Cu 324.75,3.965
Tubo 3,Cu 324.75,6.858
Especial 1,Cu 324.75,3.805
Especial 2,Cu 324.75,3.714
Especial 3,Cu 324.75,0.166
Especial 4,Cu 324.75,0.097
Especial 5,Cu 324.75,3.107
