Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,2.101
Cabeza puntual retorno,Cu 324.75,1.918
Celda #(F1+F2),Cu 324.75,2.28
Puntual Noroeste,Cu 324.75,2.312
Barren Patios,Cu 324.75,2.037
Tubo 3,Cu 324.75,2.105
Comp. Cola Columna,Cu 324.75,2.169
Barren,Cu 324.75,2.197
Celda # 11-A,Cu 324.75,0.114
Celda # 11-B,Cu 324.75,0.065
Celda # 11-C,Cu 324.75,0.045
Celda #5-9,Cu 324.75,0.824
NE Tubo 1,Cu 324.75,0.027
NE Tubo 2,Cu 324.75,0.433
NE Tubo 4,Cu 324.75,0.876
NE Tubo 5,Cu 324.75,0.522
NE Tubo 6,Cu 324.75,9.143
NE Tubo 7,Cu 324.75,1.366
Especial 1,Cu 324.75,0.106
Especial 2,Cu 324.75,0.081
Especial 3,Cu 324.75,0.129
Especial 4,Cu 324.75,0.291
Especial 5,Cu 324.75,0.124
Columna #1,Cu 324.75,1.962
Columna #2,Cu 324.75,1.998
Columna #3,Cu 324.75,2.045
Columna #4,Cu 324.75,2.048
Columna #5,Cu 324.75,2.007
