Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.118
Columna #2,Au 242.80,0.086
Columna #3,Au 242.80,0.066
Columna #4,Au 242.80,0.031
Columna #5,Au 242.80,0.015
Comp. Cabeza Columna,Au 242.80,0.149
Cabeza puntual retorno,Au 242.80,0.149
Celda #5-9,Au 242.80,0.096
Celda #(F1+F2),Au 242.80,0.153
NE Tubo 2,Au 242.80,0.091
NE Tubo 4,Au 242.80,0.08
NE Tubo 5,Au 242.80,0.243
NE Tubo 6,Au 242.80,0.112
NE Tubo 7,Au 242.80,0.279
Puntual Noroeste,Au 242.80,0.164
Tubo 3,Au 242.80,0.177
Especial 1,Au 242.80,0.034
Especial 2,Au 242.80,0.073
Especial 3,Au 242.80,0.049
Especial 4,Au 242.80,0.08
Especial 5,Au 242.80,0.08
Comp. Cola Columna,Au 242.80,0.01
Barren,Au 242.80,0.013
Celda # 11-A,Au 242.80,0.024
Celda # 11-B,Au 242.80,0.001
Celda # 11-C,Au 242.80,0.001
NE Tubo 1,Au 242.80,0.001
