"Analyst",""
"Date Started","6/26/2025 1:04 AM  GMT: 6/26/2025 8:04 AM"
"Worksheet","LC004805"
"Comment",""
"Methods","Au"

"Method: Au ACIDO (Flame)"

"6/26/2025","1:23:50 AM","PATRON",0.8950,"","mg/L",2.4
"6/26/2025","1:24:06 AM","BLANCO",0.0057,"","mg/L",">100"
"6/26/2025","1:24:26 AM","REAGENT BLANK",0.0000,"","mg/L",56.6
"6/26/2025","1:24:42 AM","LC004805-001",0.2115,"","mg/L",0.5
"6/26/2025","1:24:56 AM","LC004805-002",0.2705,"","mg/L",1.5
"6/26/2025","1:25:10 AM","LC004805-003",0.0897,"","mg/L",0.9
"6/26/2025","1:25:28 AM","LC004805-004",0.1608,"","mg/L",0.9
"6/26/2025","1:25:42 AM","LC004805-005",0.2286,"","mg/L",3.0
"6/26/2025","1:25:54 AM","LC004805-006",0.1277,"","mg/L",2.7
"6/26/2025","1:26:14 AM","PATRON",0.8849,"","mg/L",0.7
"6/26/2025","1:26:32 AM","LC004805-007",0.3277,"","mg/L",2.4
"6/26/2025","1:26:46 AM","LC004805-008",0.2865,"","mg/L",1.7
"6/26/2025","1:27:00 AM","LC004805-009",0.1943,"","mg/L",1.9
"6/26/2025","1:27:16 AM","LC004805-010",0.0108,"","mg/L",15.3
"6/26/2025","1:27:34 AM","LC004805-011",0.3142,"","mg/L",0.6
"6/26/2025","1:27:48 AM","LC004805-012",0.0826,"","mg/L",0.9
"6/26/2025","1:28:02 AM","PATRON",0.9027,"","mg/L",0.4
"6/26/2025","1:28:28 AM","LC004805-013",0.1202,"","mg/L",2.2
"6/26/2025","1:28:40 AM","LC004805-014",0.1025,"","mg/L",3.6
"6/26/2025","1:28:58 AM","LC004805-015",0.0766,"","mg/L",1.0
"6/26/2025","1:29:14 AM","LC004805-016",0.2466,"","mg/L",1.3
"6/26/2025","1:29:30 AM","LC004805-017",0.1550,"","mg/L",1.8
"6/26/2025","1:29:44 AM","LC004805-018",0.0328,"","mg/L",0.4
"6/26/2025","1:30:00 AM","PATRON",0.8948,"","mg/L",1.3
"6/26/2025","1:31:06 AM","LC004805-019",0.2350,"","mg/L",2.6
"6/26/2025","1:31:22 AM","LC004805-020",0.1012,"","mg/L",0.4
"6/26/2025","1:31:38 AM","LC004805-021",0.0077,"","mg/L",32.6
"6/26/2025","1:31:58 AM","LC004805-022",0.1025,"","mg/L",2.4
"6/26/2025","1:32:14 AM","LC004805-023",0.0035,"","mg/L",17.6
"6/26/2025","1:39:24 AM","LC004805-024",0.9131,"","mg/L",10.0
"6/26/2025","1:39:46 AM","PATRON",0.8889,"","mg/L",0.3
"6/26/2025","1:40:12 AM","REAGENT BLANK",0.0000,"","mg/L",45.1
"6/26/2025","1:42:08 AM","BLANCO",0.0048,"","mg/L",">100"
"6/26/2025","1:42:08 AM","","","","mg/L",""
