Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cola Columna,Au 242.80,0.012
Barren Patios,Au 242.80,0.02
Barren,Au 242.80,0.016
Comp. Cabeza Columna,Au 242.80,0.099
Cabeza puntual retorno,Au 242.80,0.094
Celda # 11-A,Au 242.80,0.016
Celda # 11-B,Au 242.80,0.029
Celda # 11-C,Au 242.80,0.213
Celda #(F1+F2),Au 242.80,0.1
Celda # 6-F2,Au 242.80,0.027
Celda #5-9,Au 242.80,0.277
NE Tubo 1,Au 242.80,0.254
NE Tubo 2,Au 242.80,0.124
NE Tubo 4,Au 242.80,0.03
NE Tubo 5,Au 242.80,0.039
NE Tubo 6,Au 242.80,0.047
NE Tubo 7,Au 242.80,0.038
Puntual Noroeste,Au 242.80,0.101
Tubo 3,Au 242.80,0.109
Especial 1,Au 242.80,0.112
Especial 2,Au 242.80,0.104
Especial 3,Au 242.80,0.001
Especial 4,Au 242.80,0.003
Especial 5,Au 242.80,0.083
Especial 6,Au 242.80,-0.01
