Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.607
Comp. Cola Columna,Cu 324.75,1.617
Barren,Cu 324.75,1.64
Cabeza puntual retorno,Cu 324.75,1.541
Celda # 11-A,Cu 324.75,0.051
Celda # 11-B,Cu 324.75,0.051
Celda # 11-C,Cu 324.75,0.131
Celda # 6-F2,Cu 324.75,0.041
Celda #5-9,Cu 324.75,5.623
Celda #(F1+F2),Cu 324.75,0.982
NE Tubo 1,Cu 324.75,0.041
NE Tubo 2,Cu 324.75,0.044
NE Tubo 4,Cu 324.75,0.033
NE Tubo 5,Cu 324.75,0.031
NE Tubo 6,Cu 324.75,0.592
NE Tubo 7,Cu 324.75,0.754
Puntual Noroeste,Cu 324.75,1.263
Barren Patios,Cu 324.75,1.032
Tubo 3,Cu 324.75,0.962
Especial 1,Cu 324.75,3.245
Especial 2,Cu 324.75,3.097
Especial 3,Cu 324.75,0.195
Especial 4,Cu 324.75,0.001
Especial 5,Cu 324.75,3.68
