Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.334
Comp. Cola Columna,Ag 328.07,0.175
Barren,Ag 328.07,0.193
Cabeza puntual retorno,Ag 328.07,0.322
Celda # 11-A,Ag 328.07,0.033
Celda # 11-B,Ag 328.07,0.572
Celda # 11-C,Ag 328.07,0.032
Celda # 6-F2,Ag 328.07,0.050
Celda #5-9,Ag 328.07,0.028
Celda #(F1+F2),Ag 328.07,0.303
NE Tubo 1,Ag 328.07,0.671
NE Tubo 2,Ag 328.07,0.166
NE Tubo 4,Ag 328.07,0.547
NE Tubo 5,Ag 328.07,0.079
NE Tubo 6,Ag 328.07,0.027
NE Tubo 7,Ag 328.07,0.536
Puntual Noroeste,Ag 328.07,0.461
Barren Patios,Ag 328.07,0.185
Tubo 3,Ag 328.07,0.470
Especial 1,Ag 328.07,0.030
Especial 2,Ag 328.07,0.036
Especial 3,Ag 328.07,0.032
Especial 4,Ag 328.07,0.044
Especial 5,Ag 328.07,0.040
