Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.943
Comp. Cola Columna,Cu 324.75,0.656
Barren,Cu 324.75,0.686
Cabeza puntual retorno,Cu 324.75,0.924
Celda # 11-A,Cu 324.75,9.511
Celda # 11-B,Cu 324.75,0.16
Celda # 11-C,Cu 324.75,1.404
Celda # 6-F2,Cu 324.75,0.009
Celda #5-9,Cu 324.75,0.023
Celda #(F1+F2),Cu 324.75,0.669
NE Tubo 1,Cu 324.75,0.037
NE Tubo 2,Cu 324.75,1.333
NE Tubo 4,Cu 324.75,0.478
NE Tubo 5,Cu 324.75,0.164
NE Tubo 6,Cu 324.75,1.259
NE Tubo 7,Cu 324.75,0.407
Puntual Noroeste,Cu 324.75,0.804
Barren Patios,Cu 324.75,0.7
Tubo 3,Cu 324.75,0.824
Especial 1,Cu 324.75,0.229
Especial 2,Cu 324.75,0.019
Especial 3,Cu 324.75,0.299
Especial 4,Cu 324.75,0.861
Especial 5,Cu 324.75,0.02
