Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cab Columna,Cu 324.75,1.183
Comp. Cola Columna,Cu 324.75,0.838
Barren,Cu 324.75,0.902
Cabeza puntual retorno,Cu 324.75,1.222
Celda # 11-A,Cu 324.75,0.49
Celda # 11-B,Cu 324.75,0.823
Celda # 11-C,Cu 324.75,0.715
Celda # 6-F2,Cu 324.75,0.161
Celda #5-9,Cu 324.75,3.168
Celda #(F1+F2),Cu 324.75,1.207
NE Tubo 1,Cu 324.75,0.16
NE Tubo 2,Cu 324.75,1.754
NE Tubo 4,Cu 324.75,0.409
NE Tubo 5,Cu 324.75,0.227
NE Tubo 6,Cu 324.75,0.222
NE Tubo 7,Cu 324.75,3.997
Puntual Noroeste,Cu 324.75,1.235
Barren Patios,Cu 324.75,0.849
Tubo 3,Cu 324.75,0.406
Especial 1,Cu 324.75,4.042
Especial 2,Cu 324.75,0.184
Especial 3,Cu 324.75,0.183
Especial 4,Cu 324.75,0.208
Especial 5,Cu 324.75,0.236
