Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.471
Comp. Cola Columna,Cu 324.75,0.734
Barren,Cu 324.75,0.908
Cabeza puntual retorno,Cu 324.75,1.468
Celda # 11-A,Cu 324.75,7.527
Celda # 11-B,Cu 324.75,1.086
Celda # 11-C,Cu 324.75,0.57
Celda # 6-F2,Cu 324.75,0.091
Celda #5-9,Cu 324.75,0.862
Celda #(F1+F2),Cu 324.75,1.274
NE Tubo 1,Cu 324.75,0.044
NE Tubo 2,Cu 324.75,1.534
NE Tubo 4,Cu 324.75,2.969
NE Tubo 5,Cu 324.75,1.208
NE Tubo 6,Cu 324.75,0.596
NE Tubo 7,Cu 324.75,1.318
Puntual Noroeste,Cu 324.75,0.753
Barren Patios,Cu 324.75,0.859
Tubo 3,Cu 324.75,0.355
Especial 1,Cu 324.75,0.326
Especial 2,Cu 324.75,0.075
Especial 3,Cu 324.75,0.209
Especial 4,Cu 324.75,0.351
Especial 5,Cu 324.75,2.036
Especial 6,Cu 324.75,3.468
