"Analyst",""
"Date Started","9/25/2024 4:46 PM  GMT: 9/25/2024 11:46 PM"
"Worksheet","EXP000077_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"9/25/2024","5:09:42 PM","PATRON",0.9121,"","mg/L"
"9/25/2024","5:10:12 PM","BLANCO",0.0177,"","mg/L"
"9/25/2024","5:10:22 PM","REAGENT BLANK",0.0000,"","mg/L"
"9/25/2024","5:10:34 PM","EXP000077-001",0.1070,"","mg/L"
"9/25/2024","5:10:48 PM","EXP000077-002",0.1538,"","mg/L"
"9/25/2024","5:11:06 PM","EXP000077-003",0.1886,"","mg/L"
"9/25/2024","5:11:20 PM","EXP000077-004",-0.0081,"","mg/L"
"9/25/2024","5:11:34 PM","EXP000077-005",-0.0072,"","mg/L"
"9/25/2024","5:11:48 PM","EXP000077-006",0.0527,"","mg/L"
"9/25/2024","5:12:04 PM","PATRON",0.8766,"","mg/L"
"9/25/2024","5:12:28 PM","EXP000077-007",0.0052,"","mg/L"
"9/25/2024","5:15:04 PM","EXP000077-008",0.4502,"","mg/L"
"9/25/2024","5:15:04 PM","PATRON","","","mg/L"

"Method: Au AU ALTO (Flame)"

