Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.715
Cabeza puntual retorno,Cu 324.75,0.708
Celda #(F1+F2),Cu 324.75,0.762
Puntual Noroeste,Cu 324.75,0.733
Tubo 3,Cu 324.75,0.561
NE Tubo 2,Cu 324.75,0.091
NE Tubo 4,Cu 324.75,0.912
Especial 1,Cu 324.75,0.061
Especial 2,Cu 324.75,0.059
Especial 3,Cu 324.75,0.078
Especial 4,Cu 324.75,0.07
Especial 5,Cu 324.75,0.066
Columna #1,Cu 324.75,0.7
Columna #2,Cu 324.75,0.706
Columna #3,Cu 324.75,0.724
Columna #4,Cu 324.75,0.749
Comp. Cola Columna,Cu 324.75,0.701
Barren,Cu 324.75,0.648
Barren Patios,Cu 324.75,0.702
NE Tubo 1,Cu 324.75,0.031
NE Tubo 5,Cu 324.75,0.633
NE Tubo 6,Cu 324.75,0.314
NE Tubo 7,Cu 324.75,1.726
Celda # 11-A,Cu 324.75,0.082
Celda # 11-B,Cu 324.75,0.077
Celda # 11-C,Cu 324.75,0.127
Celda #5-9,Cu 324.75,0.038
