Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.165
Comp. Cola Columna,Cu 324.75,1.063
Barren,Cu 324.75,0.968
Cabeza puntual retorno,Cu 324.75,1.173
Celda # 11-A,Cu 324.75,0.637
Celda # 11-B,Cu 324.75,0.969
Celda # 11-C,Cu 324.75,0.387
Celda # 6-F2,Cu 324.75,0.117
Celda #5-9,Cu 324.75,2.742
Celda #(F1+F2),Cu 324.75,1.046
NE Tubo 1,Cu 324.75,0.121
NE Tubo 2,Cu 324.75,0.543
NE Tubo 4,Cu 324.75,0.556
NE Tubo 5,Cu 324.75,0.183
NE Tubo 6,Cu 324.75,0.239
NE Tubo 7,Cu 324.75,3.289
Puntual Noroeste,Cu 324.75,1.105
Barren Patios,Cu 324.75,1.126
Tubo 3,Cu 324.75,1.136
Especial 1,Cu 324.75,4.438
Especial 2,Cu 324.75,0.152
Especial 3,Cu 324.75,0.182
Especial 4,Cu 324.75,0.210
Especial 5,Cu 324.75,0.201
