Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.807
Cabeza puntual retorno,Cu 324.75,1.676
Celda #(F1+F2),Cu 324.75,0.980
Puntual Noroeste,Cu 324.75,1.209
Tubo 3,Cu 324.75,0.060
Comp. Cola Columna,Cu 324.75,2.136
Barren,Cu 324.75,1.965
Celda # 11-A,Cu 324.75,2.786
Celda # 11-B,Cu 324.75,0.098
Celda # 11-C,Cu 324.75,1.803
Celda # 6-F2,Cu 324.75,0.091
Celda #5-9,Cu 324.75,14.81
NE Tubo 1,Cu 324.75,0.281
NE Tubo 2,Cu 324.75,0.079
NE Tubo 4,Cu 324.75,1.050
NE Tubo 5,Cu 324.75,2.366
NE Tubo 6,Cu 324.75,2.076
NE Tubo 7,Cu 324.75,3.556
Barren Patios,Cu 324.75,1.834
Especial 1,Cu 324.75,4.201
Especial 2,Cu 324.75,16.41
Especial 3,Cu 324.75,0.250
Especial 4,Cu 324.75,0.101
Especial 5,Cu 324.75,15.31
