Analista,,,,,,,,,,
Fecha de inicio,14/02/2023 10:44 a. m.  GMT: 14/02/2023 04:44 p. m.,,,,,,,,,
Hoja de trabajo,SA000365_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.4993,,mg/L,0.2,0.0159,0,0.0159,0.0159,0.0159
,BLANCO,0.0053,,mg/L,>100,0.0002,0.001,-0.0001,0.0001,0.0005
,BLANCO REACTIVO,0,,mg/L,45.3,0.0003,0.001,0.0003,0.0001,0.0004
,SA000365-001,0.0705,,mg/L,3.8,0.0064,0.0001,0.0065,0.0065,0.0061
,SA000365-002,0.0741,,mg/L,0.7,0.0067,0,0.0067,0.0067,0.0067
,SA000365-003,0.15,,mg/L,0.3,0.0136,0.0001,0.0136,0.0137,0.0136
,SA000365-004,0.4252,,mg/L,0.3,0.0395,0.0003,0.0394,0.0396,0.0396
,SA000365-005,0.2995,,mg/L,0.2,0.0276,0.0003,0.0277,0.0276,0.0276
,PATRON,0.5023,,mg/L,0.3,0.016,-0.0004,0.0159,0.016,0.0161
,SA000365-006,0.3245,,mg/L,0.7,0.03,0.0002,0.0301,0.0302,0.0298
,SA000365-007,0.2088,,mg/L,0.4,0.0191,0.0002,0.0191,0.0191,0.019
,SA000365-008,0.1548,,mg/L,1.8,0.0141,0.0002,0.0144,0.0139,0.014
,SA000365-009,0.1264,,mg/L,2,0.0115,0.0002,0.0113,0.0117,0.0113
,SA000365-010,0.5413,,mg/L,0.6,0.0509,0.0003,0.0506,0.0512,0.051
,PATRON,0.4944,,mg/L,1.7,0.0157,-0.0002,0.0159,0.0159,0.0154
,BLANCO,-0.0047,,mg/L,63.4,-0.0001,0.0007,-0.0003,-0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,60.4,0.0001,0.0012,0.0002,0.0001,0.0001
,SA000365-011,0.007,,mg/L,8.9,0.0006,0,0.0006,0.0006,0.0007
,SA000365-012,0.3777,,mg/L,0.5,0.035,0.0004,0.0351,0.0348,0.0351
,SA000365-013,0.0309,,mg/L,4.3,0.0028,0.0003,0.0028,0.0027,0.0029
,SA000365-014,0.1697,,mg/L,0.8,0.0147,0.0003,0.0147,0.0145,0.0147
,SA000365-015,0.009,,mg/L,26.4,0.0008,0.0001,0.0007,0.0007,0.0011
,PATRON,0.5038,,mg/L,1.1,0.016,0,0.0162,0.0159,0.0161
,SA000365-016,0.1103,,mg/L,0.9,0.01,0.0002,0.0099,0.01,0.0101
,SA000365-017,0.0687,,mg/L,0.8,0.0062,0.0002,0.0063,0.0062,0.0062
,SA000365-018,0.2192,,mg/L,0.9,0.0202,0.0004,0.02,0.0204,0.0202
,SA000365-019,0.3115,,mg/L,0.3,0.0287,0.0003,0.0286,0.0287,0.0288
,SA000365-020,1.3782,,mg/L,0.1,0.1354,0.0005,0.1355,0.1353,0.1355
,PATRON,0.5176,,mg/L,0.7,0.0165,-0.0002,0.0165,0.0166,0.0164
,BLANCO,0.0083,,mg/L,31.6,0.0003,0.0007,0.0003,0.0002,0.0003
,BLANCO REACTIVO,0,,mg/L,56.6,0.0003,0.0009,0.0005,0.0003,0.0002
,SA000365-021,0.2876,,mg/L,0.9,0.0265,0.0001,0.0268,0.0264,0.0264
,SA000365-022,1.1064,,mg/L,0.1,0.1075,0.0001,0.1074,0.1075,0.1075
,SA000365-023,0.2568,,mg/L,1.8,0.0235,0.0002,0.0231,0.0239,0.0237
,SA000365-024,0.1245,,mg/L,0.5,0.0113,-0.0001,0.0114,0.0113,0.0112
,SA000365-025,0.1247,,mg/L,2.6,0.0113,-0.0002,0.0113,0.0111,0.0116
,PATRON,0.5033,,mg/L,1.1,0.016,-0.0004,0.0162,0.0161,0.0158
,SA000365-026,0.5939,,mg/L,0.2,0.0561,0,0.0561,0.0562,0.056
,SA000365-028,0.4043,,mg/L,0.9,0.0376,0,0.0379,0.0378,0.0372
,SA000365-029,0.4201,,mg/L,0.9,0.0392,0.0002,0.0389,0.0396,0.0391
,SA000365-030,0.4845,,mg/L,0.7,0.0453,-0.0001,0.0457,0.045,0.0453
,PATRON,0.4926,,mg/L,0.2,0.0157,-0.0005,0.0156,0.0157,0.0157
,BLANCO,-0.0003,,mg/L,>100,0,0.0006,-0.0002,0.0002,0
,BLANCO REACTIVO,0,,mg/L,13.9,0.0005,0.0008,0.0004,0.0005,0.0006
,SA000365-031,0.6681,,mg/L,0.2,0.0633,-0.0002,0.0632,0.0634,0.0634
,SA000365-032,0.5133,,mg/L,0.4,0.048,-0.0001,0.0481,0.0478,0.0482
,PATRON,0.4946,,mg/L,1.4,0.0157,-0.0007,0.016,0.0157,0.0155
,BLANCO,0.0005,,mg/L,>100,0,0.0003,0.0001,-0.0002,0.0001
,BLANCO REACTIVO,0,,mg/L,34.4,0.0002,0.0009,0.0002,0.0001,0.0002
