Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.392
Comp. Cola Columna,Ag 328.07,0.302
Barren,Ag 328.07,0.28
Cabeza puntual retorno,Ag 328.07,0.404
Columna #1,Ag 328.07,0.371
Columna #2,Ag 328.07,0.365
Columna #3,Ag 328.07,0.354
Columna #4,Ag 328.07,0.324
Columna #5,Ag 328.07,0.269
Celda # 11-A,Ag 328.07,1.194
Celda # 11-B,Ag 328.07,0.154
Celda # 11-C,Ag 328.07,0.036
Celda #5-9,Ag 328.07,0.287
Celda #(F1+F2),Ag 328.07,0.351
NE Tubo 1,Ag 328.07,0.02
NE Tubo 2,Ag 328.07,0.481
NE Tubo 4,Ag 328.07,0.646
NE Tubo 5,Ag 328.07,0.495
NE Tubo 6,Ag 328.07,0.654
NE Tubo 7,Ag 328.07,0.194
Puntual Noroeste,Ag 328.07,0.406
Barren Patios,Ag 328.07,0.264
Tubo 3,Ag 328.07,0.296
Especial 1,Ag 328.07,0.032
Especial 2,Ag 328.07,0.042
Especial 3,Ag 328.07,0.023
Especial 4,Ag 328.07,0.05
Especial 5,Ag 328.07,0.065
