Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.681
Comp. Cola Columna,Cu 324.75,0.482
Barren,Cu 324.75,0.487
Cabeza puntual retorno,Cu 324.75,0.576
Celda # 11-A,Cu 324.75,0.033
Celda # 11-B,Cu 324.75,0.024
Celda # 11-C,Cu 324.75,0.025
Celda # 6-F2,Cu 324.75,0.052
Celda #5-9,Cu 324.75,0.032
Celda #(F1+F2),Cu 324.75,0.126
NE Tubo 1,Cu 324.75,2.237
NE Tubo 2,Cu 324.75,0.138
NE Tubo 4,Cu 324.75,0.475
NE Tubo 5,Cu 324.75,0.02
NE Tubo 6,Cu 324.75,0.011
NE Tubo 7,Cu 324.75,6.571
Puntual Noroeste,Cu 324.75,0.825
Barren Patios,Cu 324.75,0.409
Tubo 3,Cu 324.75,0.611
Especial 1,Cu 324.75,0.034
Especial 2,Cu 324.75,0.03
Especial 3,Cu 324.75,0.049
Especial 4,Cu 324.75,0.036
Especial 5,Cu 324.75,0.035
