Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.414
Cabeza puntual retorno,Cu 324.75,1.443
Celda #(F1+F2),Cu 324.75,1.339
Puntual Noroeste,Cu 324.75,1.280
Tubo 3,Cu 324.75,2.101
Comp. Cola Columna,Cu 324.75,1.533
Barren,Cu 324.75,1.474
Celda # 11-A,Cu 324.75,0.191
Celda # 11-B,Cu 324.75,2.028
Celda # 11-C,Cu 324.75,0.399
Celda # 6-F2,Cu 324.75,5.715
Celda #5-9,Cu 324.75,2.179
NE Tubo 1,Cu 324.75,0.177
NE Tubo 2,Cu 324.75,0.200
NE Tubo 4,Cu 324.75,0.567
NE Tubo 5,Cu 324.75,0.176
NE Tubo 6,Cu 324.75,0.149
NE Tubo 7,Cu 324.75,2.267
Barren Patios,Cu 324.75,1.435
Especial 1,Cu 324.75,0.608
Especial 2,Cu 324.75,0.232
Especial 3,Cu 324.75,0.209
Especial 4,Cu 324.75,0.211
Especial 5,Cu 324.75,1.095
