Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,9.762
Columna #2,Cu 324.75,9.669
Columna #3,Cu 324.75,9.590
Columna #4,Cu 324.75,9.538
Columna #5,Cu 324.75,9.226
Comp. Cabeza Columna,Cu 324.75,10.97
Comp. Cola Columna,Cu 324.75,10.22
Barren,Cu 324.75,10.58
Cabeza puntual retorno,Cu 324.75,10.51
Celda # 11-A,Cu 324.75,12.02
Celda # 11-B,Cu 324.75,53.17
Celda # 11-C,Cu 324.75,33.53
Celda #5-9,Cu 324.75,0.057
Celda #(F1+F2),Cu 324.75,1.279
NE Tubo 1,Cu 324.75,31.70
NE Tubo 2,Cu 324.75,0.420
NE Tubo 4,Cu 324.75,1.035
NE Tubo 5,Cu 324.75,0.318
NE Tubo 6,Cu 324.75,0.264
Especial 7,Cu 324.75,0.583
Puntual Noroeste,Cu 324.75,0.871
Tubo 3,Cu 324.75,0.964
Especial 1,Cu 324.75,0.023
Especial 2,Cu 324.75,0.085
Especial 3,Cu 324.75,0.093
Especial 4,Cu 324.75,0.096
Especial 5,Cu 324.75,0.053
