Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.730
Cabeza puntual retorno,Cu 324.75,0.675
Celda #(F1+F2),Cu 324.75,0.128
Puntual Noroeste,Cu 324.75,0.139
Tubo 3,Cu 324.75,0.087
Comp. Cola Columna,Cu 324.75,0.738
Barren,Cu 324.75,0.548
Celda # 11-A,Cu 324.75,1.012
Celda # 11-B,Cu 324.75,0.113
Celda # 11-C,Cu 324.75,0.071
Celda # 6-F2,Cu 324.75,0.021
Celda #5-9,Cu 324.75,4.468
NE Tubo 1,Cu 324.75,0.051
NE Tubo 2,Cu 324.75,0.099
NE Tubo 4,Cu 324.75,0.198
NE Tubo 5,Cu 324.75,0.029
NE Tubo 6,Cu 324.75,0.021
NE Tubo 7,Cu 324.75,0.411
Barren Patios,Cu 324.75,0.622
Especial 1,Cu 324.75,1.736
Especial 2,Cu 324.75,0.684
Especial 3,Cu 324.75,1.044
Especial 4,Cu 324.75,1.009
Especial 5,Cu 324.75,1.567
