Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.664
Cabeza puntual retorno,Cu 324.75,1.503
Celda #(F1+F2),Cu 324.75,1.965
Puntual Noroeste,Cu 324.75,0.721
Tubo 3,Cu 324.75,0.164
NE Tubo 2,Cu 324.75,1.163
NE Tubo 4,Cu 324.75,0.036
Especial 1,Cu 324.75,0.038
Especial 2,Cu 324.75,0.12
Especial 3,Cu 324.75,0.047
Especial 4,Cu 324.75,0.04
Especial 5,Cu 324.75,0.899
Comp. Cola Columna,Cu 324.75,0.874
Barren,Cu 324.75,1.933
Barren Patios,Cu 324.75,0.988
NE Tubo 1,Cu 324.75,11.52
NE Tubo 5,Cu 324.75,0.053
NE Tubo 6,Cu 324.75,0.382
NE Tubo 7,Cu 324.75,0.043
Celda # 11-A,Cu 324.75,0.079
Celda # 11-B,Cu 324.75,0.175
Celda # 11-C,Cu 324.75,0.274
Celda # 6-F2,Cu 324.75,8.397
Celda #5-9,Cu 324.75,0.066
