Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.531
Comp. Cola Columna,Cu 324.75,0.555
Barren,Cu 324.75,0.548
Cabeza puntual retorno,Cu 324.75,0.425
Celda # 11-A,Cu 324.75,1.668
Celda # 11-B,Cu 324.75,0.791
Celda # 11-C,Cu 324.75,0.474
Celda # 6-F2,Cu 324.75,0.145
Celda #5-9,Cu 324.75,2.077
Celda #(F1+F2),Cu 324.75,0.425
NE Tubo 1,Cu 324.75,0.142
NE Tubo 2,Cu 324.75,0.264
NE Tubo 4,Cu 324.75,0.221
NE Tubo 5,Cu 324.75,0.198
NE Tubo 6,Cu 324.75,0.225
NE Tubo 7,Cu 324.75,1.067
Puntual Noroeste,Cu 324.75,0.455
Barren Patios,Cu 324.75,0.545
Tubo 3,Cu 324.75,0.504
Especial 1,Cu 324.75,0.278
Especial 2,Cu 324.75,0.174
Especial 3,Cu 324.75,0.205
Especial 4,Cu 324.75,0.249
Especial 5,Cu 324.75,0.264
