Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.926
Cabeza puntual retorno,Cu 324.75,0.895
Celda #(F1+F2),Cu 324.75,0.965
Puntual Noroeste,Cu 324.75,0.849
Tubo 3,Cu 324.75,1.673
Comp. Cola Columna,Cu 324.75,0.999
Barren,Cu 324.75,0.908
Celda # 11-A,Cu 324.75,0.226
Celda # 11-B,Cu 324.75,0.464
Celda # 11-C,Cu 324.75,0.117
Celda #5-9,Cu 324.75,0.074
NE Tubo 1,Cu 324.75,0.081
NE Tubo 2,Cu 324.75,0.120
NE Tubo 4,Cu 324.75,0.274
NE Tubo 5,Cu 324.75,0.106
NE Tubo 6,Cu 324.75,0.105
NE Tubo 7,Cu 324.75,1.443
Barren Patios,Cu 324.75,0.881
Especial 1,Cu 324.75,0.094
Especial 2,Cu 324.75,0.078
Especial 3,Cu 324.75,0.131
Especial 4,Cu 324.75,0.205
Especial 5,Cu 324.75,0.096
Columna #1,Cu 324.75,0.845
Columna #2,Cu 324.75,0.854
Columna #3,Cu 324.75,0.865
Columna #4,Cu 324.75,0.872
Columna #5,Cu 324.75,0.890
