Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.078
Columna #2,Au 242.80,0.051
Columna #3,Au 242.80,0.02
Columna #4,Au 242.80,0.009
Columna #5,Au 242.80,0.003
Comp. Cabeza Columna,Au 242.80,0.138
Cabeza puntual retorno,Au 242.80,0.139
Celda # 11-A,Au 242.80,0.027
Celda # 11-B,Au 242.80,0.007
Celda # 11-C,Au 242.80,0.001
Celda #5-9,Au 242.80,0.007
Celda #(F1+F2),Au 242.80,0.134
Especial 1,Au 242.80,0.052
Especial 2,Au 242.80,0.038
Especial 3,Au 242.80,0.029
Especial 4,Au 242.80,0.019
Especial 5,Au 242.80,0.012
Comp. Cola Columna,Au 242.80,0.009
Barren,Au 242.80,0.006
NE Tubo 1,Au 242.80,0.152
NE Tubo 2,Au 242.80,0.076
NE Tubo 4,Au 242.80,0.126
NE Tubo 5,Au 242.80,0.054
NE Tubo 6,Au 242.80,0.027
Especial 7,Au 242.80,0.109
Puntual Noroeste,Au 242.80,0.137
Tubo 3,Au 242.80,0.196
Barren Patios,Au 242.80,0.003
