Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.663
Cabeza puntual retorno,Cu 324.75,0.658
Celda #(F1+F2),Cu 324.75,0.202
Puntual Noroeste,Cu 324.75,0.023
Tubo 3,Cu 324.75,0.055
NE Tubo 2,Cu 324.75,0.035
NE Tubo 4,Cu 324.75,0.061
Especial 1,Cu 324.75,0.39
Especial 2,Cu 324.75,1.515
Especial 3,Cu 324.75,0.046
Especial 4,Cu 324.75,0.023
Especial 5,Cu 324.75,5.359
Comp. Cola Columna,Cu 324.75,0.677
Barren,Cu 324.75,0.678
Barren Patios,Cu 324.75,0.597
NE Tubo 1,Cu 324.75,0.01
NE Tubo 5,Cu 324.75,0.015
NE Tubo 6,Cu 324.75,0.01
NE Tubo 7,Cu 324.75,0.052
Celda # 11-A,Cu 324.75,0.088
Celda # 11-B,Cu 324.75,1.164
Celda # 11-C,Cu 324.75,3.444
Celda # 6-F2,Cu 324.75,3.842
Celda #5-9,Cu 324.75,0.416
