Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.732
Comp. Cola Columna,Cu 324.75,1.783
Barren,Cu 324.75,1.796
Cabeza puntual retorno,Cu 324.75,1.704
Columna #1,Cu 324.75,1.610
Columna #2,Cu 324.75,1.582
Columna #3,Cu 324.75,1.616
Columna #4,Cu 324.75,1.577
Columna #5,Cu 324.75,1.603
Celda # 11-A,Cu 324.75,0.799
Celda # 11-B,Cu 324.75,0.136
Celda # 11-C,Cu 324.75,0.130
Celda #5-9,Cu 324.75,1.948
Celda #(F1+F2),Cu 324.75,2.102
NE Tubo 1,Cu 324.75,0.083
NE Tubo 2,Cu 324.75,0.113
NE Tubo 4,Cu 324.75,1.009
NE Tubo 5,Cu 324.75,0.348
NE Tubo 6,Cu 324.75,1.383
NE Tubo 7,Cu 324.75,5.841
Puntual Noroeste,Cu 324.75,1.996
Barren Patios,Cu 324.75,1.583
Tubo 3,Cu 324.75,2.520
Especial 1,Cu 324.75,0.487
Especial 2,Cu 324.75,0.130
Especial 3,Cu 324.75,0.185
Especial 4,Cu 324.75,0.329
Especial 5,Cu 324.75,0.226
Especial 6,Cu 324.75,0.126
