"Analista","FLAVIO"
"Fecha de inicio","04:37 a. m. 05/07/2022"
"Hoja de trabajo","Ec000007_3"
"Comentario",""
"Métodos","Au"

"Método: Au EFAA30 (Llama)"

"Au","PATRON",0.4960,"","mg/L",4.4,0.0084,-0.0004,0.0083,0.0081,0.0088
"Au","BLANCO",0.0000,"","mg/L",">100",0.0000,0.0004,0.0002,-0.0005,0.0003
"Au","BLANCO REACTIVO",0.0000,"","mg/L",53.9,-0.0006,-0.0001,-0.0006,-0.0003,-0.0009
"Au","EC000007-001",0.1332,"","mg/L",3.9,0.0097,0.0002,0.0094,0.0101,0.0096
"Au","EC000007-002",0.0669,"","mg/L",1.6,0.0048,0.0004,0.0049,0.0048,0.0048
"Au","EC000007-003",0.9403,"","mg/L",0.4,0.0740,0.0005,0.0737,0.0739,0.0743
"Au","EC000007-004",0.1536,"","mg/L",4.5,0.0112,0.0006,0.0116,0.0114,0.0107
"Au","EC000007-005",0.1101,"","mg/L",2.0,0.0080,0.0004,0.0080,0.0078,0.0082
"Au","EC000007-006",0.1580,"","mg/L",3.8,0.0115,0.0005,0.0118,0.0118,0.0110
"Au","EC000007-007",0.0834,"","mg/L",1.6,0.0060,0.0003,0.0061,0.0061,0.0059
"Au","EC000007-008",0.0953,"","mg/L",6.0,0.0069,0.0003,0.0065,0.0073,0.0070
"Au","EC000007-009",0.0830,"","mg/L",2.7,0.0060,0.0005,0.0059,0.0059,0.0062
"Au","EC000007-010",0.0609,"","mg/L",5.3,0.0044,0.0004,0.0046,0.0041,0.0045
"Au","PATRON",0.4940,"","mg/L",4.7,0.0084,0.0002,0.0087,0.0085,0.0079
"Au","BLANCO",0.0109,"","mg/L",18.1,0.0002,0.0004,0.0002,0.0002,0.0001
"Au","BLANCO REACTIVO",0.0000,"","mg/L",">100",-0.0004,-0.0002,-0.0010,-0.0002,-0.0001
"Au","EC000007-011",0.0963,"","mg/L",4.6,0.0070,0.0003,0.0070,0.0073,0.0067
"Au","EC000007-012",0.1608,"","mg/L",1.2,0.0118,0.0001,0.0117,0.0119,0.0117
"Au","EC000007-013",0.1796,"","mg/L",3.4,0.0132,0.0003,0.0136,0.0132,0.0127
"Au","EC000007-014",0.0025,"","mg/L",">100",0.0002,0.0004,0.0002,0.0008,-0.0005
"Au","EC000007-015",0.1296,"","mg/L",2.6,0.0094,0.0005,0.0092,0.0095,0.0096
"Au","EC000007-016",0.0919,"","mg/L",3.5,0.0067,0.0001,0.0064,0.0068,0.0067
"Au","EC000007-017",0.0840,"","mg/L",7.8,0.0061,0.0002,0.0065,0.0056,0.0062
"Au","EC000007-018",0.0729,"","mg/L",1.9,0.0053,0.0002,0.0052,0.0054,0.0053
"Au","EC000007-019",0.0746,"","mg/L",5.9,0.0054,0.0002,0.0054,0.0057,0.0051
"Au","EC000007-020",0.0791,"","mg/L",0.6,0.0057,0.0002,0.0058,0.0057,0.0057
"Au","PATRON",0.5075,"","mg/L",3.5,0.0086,0.0000,0.0083,0.0087,0.0088
"Au","BLANCO",-0.0067,"","mg/L",">100",-0.0001,0.0002,-0.0001,-0.0005,0.0002
"Au","BLANCO REACTIVO",0.0000,"","mg/L",82.0,-0.0002,-0.0004,-0.0004,-0.0003,0.0000
"Au","EC000007-021",0.0705,"","mg/L",7.0,0.0051,0.0001,0.0048,0.0050,0.0055
"Au","EC000007-022",0.0592,"","mg/L",14.9,0.0043,0.0000,0.0035,0.0046,0.0047
"Au","EC000007-023",0.1148,"","mg/L",4.1,0.0083,0.0000,0.0083,0.0080,0.0087
"Au","EC000007-024",0.0668,"","mg/L",6.9,0.0048,-0.0002,0.0047,0.0052,0.0046
"Au","EC000007-025",0.0149,"","mg/L",23.4,0.0011,0.0003,0.0013,0.0008,0.0011
"Au","EC000007-026",0.0746,"","mg/L",3.0,0.0054,0.0001,0.0053,0.0056,0.0053
"Au","EC000007-027",0.0660,"","mg/L",6.0,0.0048,0.0000,0.0045,0.0047,0.0051
"Au","EC000007-028",0.0479,"","mg/L",17.3,0.0034,0.0000,0.0029,0.0041,0.0034
"Au","EC000007-029",0.0744,"","mg/L",4.1,0.0054,0.0001,0.0054,0.0056,0.0051
"Au","EC000007-030",0.1508,"","mg/L",4.9,0.0110,0.0000,0.0108,0.0116,0.0106
"Au","PATRON",0.4881,"","mg/L",6.2,0.0083,-0.0001,0.0083,0.0088,0.0078
"Au","BLANCO",0.0116,"","mg/L",">100",0.0002,0.0000,0.0006,0.0002,-0.0002
"Au","BLANCO REACTIVO",0.0000,"","mg/L",33.2,-0.0009,-0.0003,-0.0007,-0.0013,-0.0008
"Au","EC000007-031",0.0915,"","mg/L",5.1,0.0066,0.0009,0.0069,0.0062,0.0068
"Au","EC000007-032",0.0729,"","mg/L",9.9,0.0053,0.0006,0.0051,0.0049,0.0059
"Au","EC000007-033",0.0916,"","mg/L",3.3,0.0066,0.0007,0.0064,0.0068,0.0068
"Au","EC000007-034",0.1038,"","mg/L",5.8,0.0075,0.0006,0.0078,0.0078,0.0070
"Au","EC000007-035",0.0778,"","mg/L",8.6,0.0056,0.0009,0.0060,0.0051,0.0058
"Au","EC000007-036",0.0073,"","mg/L",97.9,0.0005,0.0006,0.0000,0.0010,0.0006
"Au","EC000007-037",0.0105,"","mg/L",30.4,0.0008,0.0008,0.0010,0.0007,0.0005
"Au","EC000007-038",0.0710,"","mg/L",7.4,0.0051,0.0007,0.0055,0.0048,0.0051
"Au","EC000007-039",0.1192,"","mg/L",5.5,0.0087,0.0009,0.0092,0.0082,0.0086
"Au","PATRON",0.5093,"","mg/L",2.6,0.0086,0.0005,0.0084,0.0087,0.0088
"Au","BLANCO",0.0037,"","mg/L",">100",0.0001,-0.0002,-0.0001,0.0002,0.0001
"Au","BLANCO REACTIVO",0.0000,"","mg/L",65.5,-0.0004,-0.0005,-0.0002,-0.0002,-0.0006
