Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.364
Cabeza puntual retorno,Cu 324.75,0.329
Celda #(F1+F2),Cu 324.75,0.36
Puntual Noroeste,Cu 324.75,0.336
Tubo 3,Cu 324.75,0.395
NE Tubo 2,Cu 324.75,0.016
NE Tubo 4,Cu 324.75,0.06
Especial 1,Cu 324.75,0.038
Especial 2,Cu 324.75,0.026
Especial 3,Cu 324.75,0.238
Especial 4,Cu 324.75,0.257
Especial 5,Cu 324.75,0.06
Columna #1,Cu 324.75,0.313
Columna #2,Cu 324.75,0.309
Columna #3,Cu 324.75,0.309
Columna #4,Cu 324.75,0.293
Columna #5,Cu 324.75,0.285
Comp. Cola Columna,Cu 324.75,0.327
Barren,Cu 324.75,0.364
Barren Patios,Cu 324.75,0.224
NE Tubo 1,Cu 324.75,0.049
NE Tubo 5,Cu 324.75,0.078
NE Tubo 6,Cu 324.75,0.061
NE Tubo 7,Cu 324.75,1.01
Celda # 11-A,Cu 324.75,0.164
Celda # 11-B,Cu 324.75,0.086
Celda # 11-C,Cu 324.75,0.135
Celda #5-9,Cu 324.75,0.249
