Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.195
Comp. Cola Columna,Au 242.80,0.006
Barren,Au 242.80,0.018
Cabeza puntual retorno,Au 242.80,0.193
Columna #1,Au 242.80,0.089
Columna #2,Au 242.80,0.047
Columna #3,Au 242.80,0.017
Columna #4,Au 242.80,0.011
Columna #5,Au 242.80,0.005
Celda # 11-A,Au 242.80,0.032
Celda # 11-B,Au 242.80,0.014
Celda # 11-C,Au 242.80,0.014
Celda #5-9,Au 242.80,0.095
Celda #(F1+F2),Au 242.80,0.254
NE Tubo 1,Au 242.80,0.663
NE Tubo 2,Au 242.80,0.179
NE Tubo 4,Au 242.80,0.02
NE Tubo 5,Au 242.80,0.016
NE Tubo 6,Au 242.80,0.013
NE Tubo 7,Au 242.80,0.042
Puntual Noroeste,Au 242.80,0.097
Tubo 3,Au 242.80,0.082
Especial 1,Au 242.80,0.328
Especial 2,Au 242.80,0.085
Especial 3,Au 242.80,0.021
Especial 4,Au 242.80,0.013
Especial 5,Au 242.80,0.292
