Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.322
Cabeza puntual retorno,Cu 324.75,0.291
Celda #(F1+F2),Cu 324.75,0.225
Puntual Noroeste,Cu 324.75,0.262
Tubo 3,Cu 324.75,0.123
Comp. Cola Columna,Cu 324.75,0.258
Barren,Cu 324.75,2.005
Celda # 11-A,Cu 324.75,1.428
Celda # 11-C,Cu 324.75,0.478
Celda # 6-F2,Cu 324.75,0.311
Celda #5-9,Cu 324.75,1.318
NE Tubo 1,Cu 324.75,0.116
NE Tubo 2,Cu 324.75,0.141
NE Tubo 4,Cu 324.75,0.470
NE Tubo 5,Cu 324.75,0.290
NE Tubo 6,Cu 324.75,0.713
NE Tubo 7,Cu 324.75,0.206
Barren Patios,Cu 324.75,0.354
Especial 1,Cu 324.75,0.139
Especial 2,Cu 324.75,0.124
Especial 3,Cu 324.75,0.165
Especial 4,Cu 324.75,0.180
Especial 5,Cu 324.75,0.171
