Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.545
Comp. Cola Columna,Cu 324.75,1.248
Barren,Cu 324.75,1.308
Cabeza puntual retorno,Cu 324.75,1.559
Columna #1,Cu 324.75,1.37
Columna #2,Cu 324.75,1.277
Columna #3,Cu 324.75,1.235
Columna #4,Cu 324.75,1.208
Columna #5,Cu 324.75,1.114
Celda # 11-A,Cu 324.75,0.055
Celda # 11-B,Cu 324.75,1.027
Celda # 11-C,Cu 324.75,0.068
Celda #5-9,Cu 324.75,0.07
Celda #(F1+F2),Cu 324.75,1.428
NE Tubo 1,Cu 324.75,1.751
NE Tubo 2,Cu 324.75,0.133
NE Tubo 4,Cu 324.75,0.124
NE Tubo 5,Cu 324.75,0.033
NE Tubo 6,Cu 324.75,0.035
NE Tubo 7,Cu 324.75,5.499
Puntual Noroeste,Cu 324.75,1.381
Barren Patios,Cu 324.75,1.072
Tubo 3,Cu 324.75,1.004
Especial 1,Cu 324.75,0.057
Especial 2,Cu 324.75,0.135
Especial 3,Cu 324.75,0.076
Especial 4,Cu 324.75,0.061
Especial 5,Cu 324.75,0.068
