Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,10.10
Comp. Cola Columna,Cu 324.75,9.325
Barren,Cu 324.75,10.07
Cabeza puntual retorno,Cu 324.75,10.28
Celda # 11-A,Cu 324.75,16.96
Celda # 11-B,Cu 324.75,38.11
Celda # 11-C,Cu 324.75,33.07
Celda #5-9,Cu 324.75,0.085
Celda #(F1+F2),Cu 324.75,1.832
NE Tubo 1,Cu 324.75,13.21
NE Tubo 2,Cu 324.75,1.230
NE Tubo 4,Cu 324.75,0.831
NE Tubo 5,Cu 324.75,0.345
NE Tubo 6,Cu 324.75,0.178
NE Tubo 7,Cu 324.75,0.982
Puntual Noroeste,Cu 324.75,1.575
Barren Patios,Cu 324.75,8.996
Tubo 3,Cu 324.75,2.806
Especial 1,Cu 324.75,0.094
Especial 2,Cu 324.75,0.036
Especial 3,Cu 324.75,0.060
Especial 4,Cu 324.75,0.099
Especial 5,Cu 324.75,0.024
Columna #1,Cu 324.75,9.174
Columna #2,Cu 324.75,9.132
Columna #3,Cu 324.75,9.179
Columna #4,Cu 324.75,9.184
Columna #5,Cu 324.75,9.123
