Analista,,,,,,,,,,
Fecha de inicio,16/07/2022 10:20,,,,,,,,,
Hoja de trabajo,EC000082-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
Au,PATRON,0.5058,,mg/L,1.9,0.0155,-0.0093,0.0155,0.0159,0.0153
Au,BLANCO,-0.009,,mg/L,35.8,-0.0003,-0.0118,-0.0003,-0.0003,-0.0002
Au,BLANCO REACTIVO,0,,mg/L,96.9,-0.0003,-0.0018,-0.0004,-0.0004,0
Au,EC000044-003,0.2216,,mg/L,0.9,0.0296,-0.0033,0.0293,0.0295,0.0298
Au,EC000057-017,0.064,,mg/L,2.4,0.0084,-0.0041,0.0081,0.0085,0.0084
Au,EC000057-018,0.1083,,mg/L,3.4,0.0142,-0.0057,0.0137,0.0143,0.0147
Au,EC000057-019,0.1621,,mg/L,1,0.0215,-0.0054,0.0217,0.0214,0.0213
Au,EC000057-020,0.1693,,mg/L,2.1,0.0224,-0.005,0.0223,0.0229,0.022
Au,EC000057-022,0.1674,,mg/L,3.4,0.0222,-0.0059,0.0222,0.0214,0.0229
Au,EC000057-023,0.3238,,mg/L,3.8,0.0437,-0.0058,0.0418,0.0446,0.0448
Au,EC000057-024,0.3912,,mg/L,1.9,0.0532,-0.0064,0.054,0.0521,0.0535
Au,EC000057-025,0.2418,,mg/L,3.3,0.0323,-0.0053,0.0312,0.0333,0.0325
Au,EC000057-026,0.0743,,mg/L,3.4,0.0097,-0.0067,0.0094,0.01,0.0098
Au,PATRON,0.5035,,mg/L,0.9,0.0155,-0.006,0.0154,0.0154,0.0156
Au,BLANCO,0.0062,,mg/L,>100,0.0002,-0.0054,0.0005,-0.0001,0.0002
Au,BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.0072,0.0002,0.0004,-0.0001
Au,EC000057-027,0.1283,,mg/L,0.6,0.0169,-0.0102,0.0168,0.017,0.0169
Au,EC000057-028,0.2105,,mg/L,0.8,0.028,-0.009,0.0278,0.028,0.0283
Au,EC000057-030,0.1879,,mg/L,1.3,0.025,-0.0093,0.0248,0.0247,0.0253
Au,EC000057-031,0.0973,,mg/L,5.5,0.0128,-0.0093,0.0136,0.0126,0.0122
Au,EC000057-045,0.0113,,mg/L,15.1,0.0015,-0.0098,0.0016,0.0012,0.0016
Au,EC000057-046,0.0354,,mg/L,3.7,0.0046,-0.006,0.0046,0.0048,0.0045
Au,EC000057-047,0.0432,,mg/L,7.5,0.0056,-0.0058,0.0061,0.0054,0.0053
Au,EC000057-048,0.0791,,mg/L,5.2,0.0104,-0.0033,0.0108,0.0106,0.0098
Au,EC000057-049,0.042,,mg/L,6.3,0.0055,-0.0058,0.0057,0.0057,0.0051
Au,PATRON,0.4942,,mg/L,5.4,0.0152,-0.0002,0.0143,0.0154,0.0159
Au,BLANCO,-0.0052,,mg/L,>100,-0.0002,-0.0009,-0.0004,-0.0005,0.0004
Au,BLANCO REACTIVO,0,,mg/L,>100,0.0001,0.0001,-0.0001,0.0001,0.0003
Au,EC000057-050,0.0413,,mg/L,1,0.0054,-0.0032,0.0054,0.0054,0.0053
Au,EC000057-051,0.0891,,mg/L,4.1,0.0117,-0.0029,0.0121,0.0112,0.0118
Au,EC000057-052,0.0903,,mg/L,6.4,0.0118,-0.0024,0.0111,0.0119,0.0126
Au,EC000057-053,0.2798,,mg/L,1.7,0.0376,-0.0022,0.0383,0.0372,0.0372
Au,EC000057-054,0.2449,,mg/L,1.1,0.0328,-0.0033,0.0332,0.0326,0.0325
Au,EC000057-055,0.1143,,mg/L,1.2,0.015,-0.0027,0.015,0.0152,0.0149
Au,EC000057-056,0.0776,,mg/L,4.5,0.0102,-0.0028,0.01,0.0107,0.0098
Au,EC000057-057,0.1179,,mg/L,4.4,0.0155,-0.004,0.0162,0.0157,0.0148
Au,EC000057-075,0.1087,,mg/L,3,0.0143,-0.003,0.0144,0.0147,0.0138
Au,EC000057-077,0.1476,,mg/L,3.5,0.0195,-0.0033,0.0201,0.0197,0.0187
Au,PATRON,0.5124,,mg/L,1.9,0.0158,-0.0007,0.0161,0.0157,0.0155
Au,BLANCO,-0.0069,,mg/L,>100,-0.0002,-0.002,0.0002,-0.0008,0
Au,BLANCO REACTIVO,0,,mg/L,>100,0.0004,-0.0016,0.0011,0.0002,-0.0002
Au,EC000057-079,0.2149,,mg/L,0.7,0.0286,-0.0039,0.0287,0.0288,0.0284
Au,EC000057-080,0.201,,mg/L,2,0.0267,-0.004,0.0266,0.0262,0.0273
Au,EC000060-060,1.2248,,mg/L,1.6,0.1753,-0.0047,0.1785,0.1736,0.1739
Au,EC000060-061,0.1854,,mg/L,2.7,0.0246,-0.004,0.0241,0.0254,0.0244
Au,EC000060-062,0.2187,,mg/L,2.4,0.0292,-0.004,0.0295,0.0297,0.0284
Au,EC000060-064,0.2099,,mg/L,8.9,0.028,-0.0037,0.0297,0.029,0.0251
Au,EC000060-065,0.1043,,mg/L,1.2,0.0137,-0.0053,0.0139,0.0137,0.0136
Au,EC000060-066,0.0834,,mg/L,3.8,0.0109,-0.004,0.0105,0.011,0.0113
Au,EC000060-067,-0.001,,mg/L,>100,-0.0001,-0.0023,0,0.0001,-0.0003
Au,EC000060-093,0.1109,,mg/L,2.6,0.0146,-0.0051,0.0142,0.0145,0.015
Au,PATRON,0.4856,,mg/L,2,0.0149,-0.0026,0.0146,0.0151,0.0151
Au,BLANCO,0.0097,,mg/L,36.7,0.0003,-0.0026,0.0002,0.0004,0.0003
Au,BLANCO REACTIVO,0,,mg/L,22.1,0.0005,-0.0032,0.0004,0.0006,0.0005
Au,EC000060-094,0.0742,,mg/L,1.2,0.0097,-0.0055,0.0096,0.0097,0.0099
Au,EC000060-095,0.0948,,mg/L,3.4,0.0124,-0.0049,0.0129,0.0121,0.0123
Au,EC000060-096,0.12,,mg/L,5.9,0.0152,-0.0046,0.0149,0.0146,0.0163
Au,EC000060-100,0.0844,,mg/L,7.6,0.0111,-0.0051,0.012,0.0107,0.0105
Au,EC000060-101,0.098,,mg/L,2,0.0129,-0.0046,0.0126,0.0129,0.0131
Au,EC000060-102,0.0918,,mg/L,2.9,0.012,-0.0049,0.0121,0.0124,0.0117
Au,EC000060-112,0.5917,,mg/L,2.5,0.082,-0.0046,0.0842,0.0815,0.0803
Au,EC000060-113,0.8922,,mg/L,4.1,0.1262,-0.0046,0.1321,0.1243,0.1222
Au,EC000060-115,0.4715,,mg/L,2.4,0.0646,-0.0046,0.0664,0.0641,0.0634
Au,EC000060-116,0.0871,,mg/L,18.6,0.0114,-0.0053,0.0137,0.0111,0.0095
Au,PATRON,0.4865,,mg/L,1,0.0149,-0.0031,0.015,0.0151,0.0148
Au,BLANCO,0.0082,,mg/L,35,0.0002,-0.0031,0.0002,0.0003,0.0002
Au,BLANCO REACTIVO,0,,mg/L,3.9,0.0009,-0.0026,0.0009,0.0009,0.0009
Au,EC000061-020,0.4671,,mg/L,1.4,0.064,-0.007,0.0646,0.0644,0.0629
Au,EC000061-021,0.0905,,mg/L,3.6,0.0119,-0.0048,0.0124,0.0116,0.0116
Au,EC000061-022,0.1548,,mg/L,3.9,0.0205,-0.0042,0.0209,0.021,0.0196
Au,EC000061-023,0.219,,mg/L,3.7,0.0253,-0.0047,0.0245,0.0263,0.025
Au,EC000061-024,0.1049,,mg/L,2.5,0.0138,-0.005,0.014,0.014,0.0134
Au,EC000061-026,0.1838,,mg/L,3.8,0.0244,-0.0056,0.0253,0.0244,0.0235
Au,EC000061-027,0.3286,,mg/L,1.5,0.0444,-0.0061,0.0436,0.0448,0.0447
Au,EC000061-042,0.6583,,mg/L,0.5,0.0917,-0.0055,0.0915,0.0922,0.0913
Au,EC000061-043,0.2666,,mg/L,1.9,0.0357,-0.0054,0.0365,0.0356,0.0352
Au,EC000061-045,0.1626,,mg/L,2,0.0215,-0.0057,0.022,0.0213,0.0213
Au,PATRON,0.4877,,mg/L,1.6,0.015,-0.0033,0.0148,0.0152,0.0149
Au,BLANCO,-0.0115,,mg/L,63.1,-0.0003,-0.0042,-0.0005,-0.0004,-0.0001
Au,BLANCO REACTIVO,0,,mg/L,10.3,0.0004,-0.0024,0.0004,0.0005,0.0004
Au,EC000061-046,1.0179,,mg/L,0.4,0.1448,-0.0043,0.1444,0.1446,0.1456
Au,EC000066-001,0.1447,,mg/L,2.1,0.0191,-0.0049,0.0188,0.019,0.0196
Au,EC000066-002,0.4575,,mg/L,1.3,0.0626,-0.006,0.0617,0.0631,0.0631
