Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.888
Cabeza puntual retorno,Cu 324.75,0.894
Celda #(F1+F2),Cu 324.75,0.785
Puntual Noroeste,Cu 324.75,0.565
Tubo 3,Cu 324.75,0.525
Comp. Cola Columna,Cu 324.75,0.985
Barren,Cu 324.75,0.887
Celda # 11-A,Cu 324.75,2.593
Celda # 11-B,Cu 324.75,0.519
Celda # 11-C,Cu 324.75,1.077
Celda #5-9,Cu 324.75,0.743
NE Tubo 1,Cu 324.75,0.146
NE Tubo 2,Cu 324.75,0.157
NE Tubo 4,Cu 324.75,0.582
NE Tubo 5,Cu 324.75,0.164
NE Tubo 6,Cu 324.75,1.452
NE Tubo 7,Cu 324.75,0.426
Barren Patios,Cu 324.75,0.899
Especial 1,Cu 324.75,0.709
Especial 2,Cu 324.75,1.744
Especial 3,Cu 324.75,0.227
Especial 4,Cu 324.75,0.203
Especial 5,Cu 324.75,1.927
Columna #1,Cu 324.75,0.919
Columna #2,Cu 324.75,0.927
Columna #3,Cu 324.75,0.924
Columna #4,Cu 324.75,0.922
Columna #5,Cu 324.75,0.879
