Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.951
Cabeza puntual retorno,Cu 324.75,0.886
Celda #(F1+F2),Cu 324.75,0.968
Puntual Noroeste,Cu 324.75,1.046
Tubo 3,Cu 324.75,2.530
Comp. Cola Columna,Cu 324.75,0.741
Barren,Cu 324.75,0.476
Celda # 11-A,Cu 324.75,0.182
Celda # 11-B,Cu 324.75,0.063
Celda # 11-C,Cu 324.75,0.217
Celda #5-9,Cu 324.75,0.318
NE Tubo 1,Cu 324.75,0.053
NE Tubo 2,Cu 324.75,0.249
NE Tubo 4,Cu 324.75,0.727
NE Tubo 5,Cu 324.75,0.069
NE Tubo 6,Cu 324.75,0.104
NE Tubo 7,Cu 324.75,0.732
Barren Patios,Cu 324.75,1.144
Especial 1,Cu 324.75,0.075
Especial 2,Cu 324.75,0.074
Especial 3,Cu 324.75,1.088
Especial 4,Cu 324.75,1.528
Especial 5,Cu 324.75,0.122
Columna #1,Cu 324.75,0.842
Columna #2,Cu 324.75,0.700
Columna #3,Cu 324.75,0.534
Columna #4,Cu 324.75,0.367
Columna #5,Cu 324.75,0.268
