Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.077
Columna #2,Au 242.80,0.049
Columna #3,Au 242.80,0.033
Columna #4,Au 242.80,0.023
Columna #5,Au 242.80,0.009
Comp. Cabeza Columna,Au 242.80,0.08
Cabeza puntual retorno,Au 242.80,0.082
Celda # 11-A,Au 242.80,0.06
Celda #5-9,Au 242.80,0.074
Celda #(F1+F2),Au 242.80,0.144
NE Tubo 2,Au 242.80,0.045
NE Tubo 4,Au 242.80,0.076
NE Tubo 5,Au 242.80,0.038
NE Tubo 6,Au 242.80,0.037
NE Tubo 7,Au 242.80,0.048
Puntual Noroeste,Au 242.80,0.058
Especial 1,Au 242.80,0.296
Especial 2,Au 242.80,0.328
Especial 3,Au 242.80,0.054
Especial 4,Au 242.80,0.092
Especial 5,Au 242.80,0.186
Comp. Cola Columna,Au 242.80,0.011
Barren,Au 242.80,0.011
Celda # 11-B,Au 242.80,0.055
Celda # 11-C,Au 242.80,0.015
NE Tubo 1,Au 242.80,0.014
Barren Patios,Au 242.80,0.012
Tubo 3,Au 242.80,0.03
