Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.12
Cabeza puntual retorno,Au 242.80,0.121
Celda #(F1+F2),Au 242.80,0.095
Puntual Noroeste,Au 242.80,0.1
Tubo 3,Au 242.80,0.121
Comp. Cola Columna,Au 242.80,0.019
Barren,Au 242.80,0.026
Celda # 11-A,Au 242.80,0.005
Celda # 11-B,Au 242.80,0.01
Celda # 11-C,Au 242.80,0.061
Celda #5-9,Au 242.80,0.361
NE Tubo 1,Au 242.80,0.055
NE Tubo 2,Au 242.80,0.032
NE Tubo 4,Au 242.80,0.014
NE Tubo 5,Au 242.80,0.023
NE Tubo 6,Au 242.80,0.021
NE Tubo 7,Au 242.80,0.029
Barren Patios,Au 242.80,0.023
Especial 1,Au 242.80,0.234
Especial 2,Au 242.80,0.277
Especial 3,Au 242.80,0.007
Especial 4,Au 242.80,0.001
Especial 5,Au 242.80,0.34
Columna #1,Au 242.80,0.095
Columna #2,Au 242.80,0.076
Columna #3,Au 242.80,0.052
Columna #4,Au 242.80,0.036
Columna #5,Au 242.80,0.02
