Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.078
Comp. Cola Columna,Cu 324.75,1.132
Barren,Cu 324.75,1.078
Cabeza puntual retorno,Cu 324.75,1.01
Celda # 11-A,Cu 324.75,0.566
Celda # 11-B,Cu 324.75,0.64
Celda # 11-C,Cu 324.75,0.36
Celda #5-9,Cu 324.75,2.744
Celda #(F1+F2),Cu 324.75,0.758
NE Tubo 1,Cu 324.75,0.089
NE Tubo 2,Cu 324.75,0.333
NE Tubo 4,Cu 324.75,0.567
NE Tubo 5,Cu 324.75,0.121
NE Tubo 6,Cu 324.75,0.15
NE Tubo 7,Cu 324.75,2.916
Puntual Noroeste,Cu 324.75,1.106
Barren Patios,Cu 324.75,1.055
Tubo 3,Cu 324.75,1.127
Especial 1,Cu 324.75,4.419
Especial 2,Cu 324.75,4.95
Especial 3,Cu 324.75,0.18
Especial 4,Cu 324.75,0.11
Especial 5,Cu 324.75,0.273
Especial 6,Cu 324.75,0.071
Columna #1,Cu 324.75,1.169
Columna #2,Cu 324.75,1.154
Columna #3,Cu 324.75,1.13
Columna #4,Cu 324.75,1.154
Columna #5,Cu 324.75,1.163
