Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.602
Cabeza puntual retorno,Cu 324.75,0.606
Celda #(F1+F2),Cu 324.75,0.193
Puntual Noroeste,Cu 324.75,0.021
Tubo 3,Cu 324.75,0.077
NE Tubo 2,Cu 324.75,0.029
NE Tubo 4,Cu 324.75,0.064
Especial 1,Cu 324.75,0.382
Especial 2,Cu 324.75,1.46
Especial 3,Cu 324.75,0.037
Especial 4,Cu 324.75,0.035
Especial 5,Cu 324.75,5.166
Columna #1,Cu 324.75,0.645
Columna #2,Cu 324.75,0.63
Columna #3,Cu 324.75,0.624
Columna #4,Cu 324.75,0.631
Columna #5,Cu 324.75,0.65
Comp. Cola Columna,Cu 324.75,0.547
Barren,Cu 324.75,0.578
Barren Patios,Cu 324.75,0.519
NE Tubo 1,Cu 324.75,0.031
NE Tubo 5,Cu 324.75,0.037
NE Tubo 6,Cu 324.75,0.029
NE Tubo 7,Cu 324.75,0.055
Celda # 11-A,Cu 324.75,0.096
Celda # 11-B,Cu 324.75,1.12
Celda # 11-C,Cu 324.75,3.171
Celda #5-9,Cu 324.75,0.407
