"Analyst",""
"Date Started","4/20/2023 12:04 AM  GMT: 4/20/2023 7:04 AM"
"Worksheet","LC000094_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"4/20/2023","12:07:54 AM","PATRON",0.8997,"","mg/L"
"4/20/2023","12:09:20 AM","BLANCO",0.0398,"","mg/L"
"4/20/2023","12:09:32 AM","REAGENT BLANK",0.0000,"","mg/L"
"4/20/2023","12:09:44 AM","LC000094-001",0.2674,"","mg/L"
"4/20/2023","12:10:04 AM","LC000094-002",0.0785,"","mg/L"
"4/20/2023","12:10:14 AM","LC000094-003",0.0976,"","mg/L"
"4/20/2023","12:10:30 AM","LC000094-004",-0.0028,"","mg/L"
"4/20/2023","12:10:42 AM","LC000094-005",0.0991,"","mg/L"
"4/20/2023","12:10:56 AM","LC000094-006",0.1077,"","mg/L"
"4/20/2023","12:12:34 AM","PATRON",0.8999,"","mg/L"
"4/20/2023","12:12:54 AM","LC000094-007",0.0566,"","mg/L"
"4/20/2023","12:13:06 AM","LC000094-008",0.1977,"","mg/L"
"4/20/2023","12:13:22 AM","LC000094-009",0.0446,"","mg/L"
"4/20/2023","12:13:36 AM","LC000094-010",0.0608,"","mg/L"
"4/20/2023","12:13:48 AM","LC000094-011",0.0648,"","mg/L"
"4/20/2023","12:14:40 AM","PATRON",0.8889,"","mg/L"
"4/20/2023","12:14:56 AM","BLANCO",0.0455,"","mg/L"
"4/20/2023","12:15:10 AM","REAGENT BLANK",0.0000,"","mg/L"
"4/20/2023","12:15:32 AM","LC000094-012",0.3997,"","mg/L"
"4/20/2023","12:15:34 AM","19","","","mg/L"

"Method: Au ALTA (Flame)"

