Analista,JGS,,,,,,,,,
Fecha de inicio,13/02/2023 02:41 a. m.  GMT: 13/02/2023 08:41 a. m.,,,,,,,,,
Hoja de trabajo,SA000354-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5078,,mg/L,3.2,0.0145,-0.0016,0.0147,0.0148,0.014
,BLANCO,-0.0068,,mg/L,>100,-0.0002,-0.0006,-0.0002,0.0001,-0.0004
,BLANCO REACTIVO,0,,mg/L,>100,-0.0004,0.001,-0.0009,-0.0003,0
,SA000336-012,0.2115,,mg/L,2.3,0.0263,0.002,0.0256,0.0264,0.0268
,SA000336-013,0.0803,,mg/L,5.9,0.0098,0.0011,0.0104,0.0094,0.0095
,SA000336-014,0.0905,,mg/L,5.4,0.011,0.0013,0.0108,0.0106,0.0117
,SA000336-016,0.4111,,mg/L,1.1,0.0524,0.0005,0.0517,0.0526,0.0529
,SA000338-010,0.0362,,mg/L,3.1,0.0044,0.0035,0.0045,0.0042,0.0044
,PATRON,0.5147,,mg/L,2,0.0147,0.0008,0.0148,0.0144,0.015
,SA000338-011,0.3592,,mg/L,0.8,0.0455,0.0021,0.0451,0.0458,0.0456
,SA000338-012,0.2543,,mg/L,1.4,0.0318,0.0023,0.0313,0.0318,0.0322
,SA000338-013,-0.0066,,mg/L,66.1,-0.0008,0.0014,-0.0008,-0.0013,-0.0003
,SA000338-014,0.1621,,mg/L,3,0.02,0.0018,0.0194,0.02,0.0206
,SA000338-015,0.0333,,mg/L,7.1,0.004,0.0011,0.0042,0.0037,0.0042
,PATRON,0.5092,,mg/L,2.8,0.0146,-0.0001,0.0148,0.0141,0.0147
,BLANCO,-0.0144,,mg/L,>100,-0.0004,0.0017,-0.0005,0.0002,-0.0008
,BLANCO REACTIVO,0,,mg/L,>100,-0.0002,0.0004,-0.0005,0.0003,-0.0004
,SA000338-016,0.2853,,mg/L,1.3,0.0358,0.0004,0.0353,0.0361,0.036
,SA000339-029,0.1704,,mg/L,1.9,0.021,0.0014,0.0214,0.0206,0.0211
,SA000339-030,0.0562,,mg/L,4.2,0.0068,0.0004,0.0067,0.0071,0.0066
,SA000339-031,0.6228,,mg/L,1,0.0811,-0.0005,0.0805,0.0809,0.082
,SA000339-032,0.4055,,mg/L,0.3,0.0517,0.0008,0.0518,0.0515,0.0516
,PATRON,0.4943,,mg/L,2.8,0.0141,0.0013,0.0142,0.0144,0.0137
,SA000340-017,0.0855,,mg/L,5.5,0.0104,0,0.0099,0.0103,0.011
,PATRON,0.4858,,mg/L,4.8,0.0139,0.0014,0.0138,0.0132,0.0145
,BLANCO,-0.0059,,mg/L,>100,-0.0002,0.0015,-0.0004,-0.0002,0.0001
,BLANCO REACTIVO,0,,mg/L,12.9,-0.001,0.0014,-0.0012,-0.0009,-0.001
