Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.081
Columna #2,Au 242.80,0.051
Columna #3,Au 242.80,0.025
Columna #4,Au 242.80,0.007
Columna #5,Au 242.80,0.003
Comp. Cabeza Columna,Au 242.80,0.133
Cabeza puntual retorno,Au 242.80,0.127
Celda # 11-A,Au 242.80,0.023
Celda # 11-B,Au 242.80,0.01
Celda # 11-C,Au 242.80,0.002
Celda #(F1+F2),Au 242.80,0.131
Celda #5-9,Au 242.80,0.011
Especial 1,Au 242.80,0.049
Especial 2,Au 242.80,0.024
Especial 3,Au 242.80,0.04
Especial 4,Au 242.80,0.028
Especial 5,Au 242.80,0.023
Comp. Cola Columna,Au 242.80,0.007
Barren,Au 242.80,0.004
NE Tubo 1,Au 242.80,0.156
NE Tubo 2,Au 242.80,0.079
NE Tubo 4,Au 242.80,0.124
NE Tubo 5,Au 242.80,0.038
NE Tubo 6,Au 242.80,0.032
Especial 7,Au 242.80,0.108
Puntual Noroeste,Au 242.80,0.135
Tubo 3,Au 242.80,0.204
Barren Patios,Au 242.80,0.008
