Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.302
Cabeza puntual retorno,Cu 324.75,0.208
Celda #(F1+F2),Cu 324.75,0.277
Puntual Noroeste,Cu 324.75,0.326
Tubo 3,Cu 324.75,0.203
Comp. Cola Columna,Cu 324.75,0.101
Barren,Cu 324.75,0.189
Celda # 11-A,Cu 324.75,0.026
Celda # 11-B,Cu 324.75,0.037
Celda # 11-C,Cu 324.75,0.022
Celda #5-9,Cu 324.75,0.011
NE Tubo 1,Cu 324.75,0.202
NE Tubo 2,Cu 324.75,0.012
NE Tubo 4,Cu 324.75,0.016
NE Tubo 5,Cu 324.75,0.008
NE Tubo 6,Cu 324.75,0.010
NE Tubo 7,Cu 324.75,4.032
Barren Patios,Cu 324.75,0.121
Especial 1,Cu 324.75,0.010
Especial 2,Cu 324.75,0.014
Especial 3,Cu 324.75,0.037
Especial 4,Cu 324.75,0.041
Especial 5,Cu 324.75,0.035
Columna #1,Cu 324.75,0.176
Columna #2,Cu 324.75,0.165
Columna #3,Cu 324.75,0.147
Columna #4,Cu 324.75,0.123
Columna #5,Cu 324.75,0.103
