Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.646
Comp. Cola Columna,Cu 324.75,0.603
Barren,Cu 324.75,0.569
Cabeza puntual retorno,Cu 324.75,0.671
Celda # 11-A,Cu 324.75,0.187
Celda # 11-B,Cu 324.75,0.055
Celda # 11-C,Cu 324.75,0.225
Celda #5-9,Cu 324.75,2.892
Celda #(F1+F2),Cu 324.75,0.581
NE Tubo 1,Cu 324.75,0.026
NE Tubo 2,Cu 324.75,0.41
NE Tubo 4,Cu 324.75,0.034
NE Tubo 5,Cu 324.75,0.032
NE Tubo 6,Cu 324.75,0.06
NE Tubo 7,Cu 324.75,0.579
Puntual Noroeste,Cu 324.75,0.534
Barren Patios,Cu 324.75,0.525
Tubo 3,Cu 324.75,0.981
Especial 1,Cu 324.75,0.16
Especial 2,Cu 324.75,0.077
Especial 3,Cu 324.75,0.043
Especial 4,Cu 324.75,0.077
Especial 5,Cu 324.75,0.415
Columna #1,Cu 324.75,0.584
Columna #2,Cu 324.75,0.615
Columna #3,Cu 324.75,0.635
Columna #5,Cu 324.75,0.632
