Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.71
Cabeza puntual retorno,Cu 324.75,0.65
Celda #(F1+F2),Cu 324.75,0.511
Puntual Noroeste,Cu 324.75,0.603
Tubo 3,Cu 324.75,0.219
NE Tubo 2,Cu 324.75,0.161
NE Tubo 4,Cu 324.75,0.847
Especial 1,Cu 324.75,0.234
Especial 2,Cu 324.75,0.823
Especial 3,Cu 324.75,0.107
Especial 4,Cu 324.75,0.081
Especial 5,Cu 324.75,0.614
Columna #1,Cu 324.75,0.591
Columna #2,Cu 324.75,0.599
Columna #3,Cu 324.75,0.603
Columna #4,Cu 324.75,0.611
Columna #5,Cu 324.75,0.603
Comp. Cola Columna,Cu 324.75,0.644
Barren,Cu 324.75,0.729
Barren Patios,Cu 324.75,0.598
NE Tubo 1,Cu 324.75,0.031
NE Tubo 5,Cu 324.75,0.096
NE Tubo 6,Cu 324.75,1.857
NE Tubo 7,Cu 324.75,0.425
Celda # 11-A,Cu 324.75,0.216
Celda # 11-B,Cu 324.75,0.05
Celda # 11-C,Cu 324.75,2.43
Celda #5-9,Cu 324.75,2.606
