Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.936
Comp. Cola Columna,Cu 324.75,0.978
Barren,Cu 324.75,0.944
Cabeza puntual retorno,Cu 324.75,0.943
Celda # 11-A,Cu 324.75,1.555
Celda # 11-B,Cu 324.75,0.13
Celda # 11-C,Cu 324.75,0.064
Celda # 6-F2,Cu 324.75,0.168
Celda #5-9,Cu 324.75,0.019
Celda #(F1+F2),Cu 324.75,0.78
NE Tubo 2,Cu 324.75,0.201
NE Tubo 4,Cu 324.75,0.151
NE Tubo 5,Cu 324.75,0.109
NE Tubo 6,Cu 324.75,0.271
NE Tubo 7,Cu 324.75,0.288
Puntual Noroeste,Cu 324.75,0.761
Barren Patios,Cu 324.75,0.674
Tubo 3,Cu 324.75,1.731
Especial 1,Cu 324.75,0.11
Especial 2,Cu 324.75,0.017
Especial 3,Cu 324.75,1.74
Especial 4,Cu 324.75,3.698
Especial 5,Cu 324.75,0.728
