Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.106
Cabeza puntual retorno,Au 242.80,0.108
Celda #(F1+F2),Au 242.80,0.084
Comp. Cola Columna,Au 242.80,0.015
Barren,Au 242.80,0.017
Celda # 11-A,Au 242.80,0.04
Celda # 11-B,Au 242.80,0.005
Celda # 11-C,Au 242.80,0.041
Celda #5-9,Au 242.80,0.282
NE Tubo 1,Au 242.80,0.036
NE Tubo 2,Au 242.80,0.028
NE Tubo 4,Au 242.80,0.008
NE Tubo 5,Au 242.80,0.017
NE Tubo 6,Au 242.80,0.02
NE Tubo 7,Au 242.80,0.028
Puntual Noroeste,Au 242.80,0.09
Barren Patios,Au 242.80,0.012
Tubo 3,Au 242.80,0.106
Especial 1,Au 242.80,0.2
Especial 2,Au 242.80,0.208
Especial 4,Au 242.80,0.006
Especial 5,Au 242.80,0.287
Especial 3,Au 242.80,0.001
Columna #1,Au 242.80,0.082
Columna #2,Au 242.80,0.046
Columna #3,Au 242.80,0.032
Columna #4,Au 242.80,0.023
Columna #5,Au 242.80,0.012
