Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.373
Comp. Cola Columna,Cu 324.75,0.207
Barren,Cu 324.75,0.221
Cabeza puntual retorno,Cu 324.75,0.355
Celda # 11-A,Cu 324.75,0.092
Celda # 11-B,Cu 324.75,0.047
Celda # 11-C,Cu 324.75,0.229
Celda #5-9,Cu 324.75,3.179
Celda #(F1+F2),Cu 324.75,0.303
NE Tubo 1,Cu 324.75,0.027
NE Tubo 2,Cu 324.75,0.115
NE Tubo 4,Cu 324.75,0.357
NE Tubo 5,Cu 324.75,0.144
NE Tubo 6,Cu 324.75,0.17
NE Tubo 7,Cu 324.75,0.169
Puntual Noroeste,Cu 324.75,0.179
Tubo 3,Cu 324.75,0.113
Especial 1,Cu 324.75,0.27
Especial 2,Cu 324.75,0.118
Especial 3,Cu 324.75,0.13
Especial 4,Cu 324.75,0.099
Especial 5,Cu 324.75,0.603
Especial 6,Cu 324.75,0.032
Columna #1,Cu 324.75,0.354
Columna #2,Cu 324.75,0.288
Columna #3,Cu 324.75,0.242
Columna #4,Cu 324.75,0.252
Columna #5,Cu 324.75,0.215
