Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.497
Cabeza puntual retorno,Cu 324.75,1.445
Celda #(F1+F2),Cu 324.75,1.418
Puntual Noroeste,Cu 324.75,1.251
Tubo 3,Cu 324.75,2.201
Comp. Cola Columna,Cu 324.75,1.438
Barren,Cu 324.75,1.405
Celda # 11-A,Cu 324.75,0.077
Celda # 11-B,Cu 324.75,1.959
Celda # 11-C,Cu 324.75,0.216
Celda #5-9,Cu 324.75,2.682
NE Tubo 1,Cu 324.75,0.040
NE Tubo 2,Cu 324.75,0.102
NE Tubo 4,Cu 324.75,0.463
NE Tubo 5,Cu 324.75,0.059
NE Tubo 6,Cu 324.75,0.037
NE Tubo 7,Cu 324.75,2.428
Barren Patios,Cu 324.75,1.386
Especial 1,Cu 324.75,0.527
Especial 2,Cu 324.75,0.152
Especial 3,Cu 324.75,0.069
Especial 4,Cu 324.75,0.075
Especial 5,Cu 324.75,0.036
Columna #1,Cu 324.75,1.341
Columna #2,Cu 324.75,1.331
Columna #3,Cu 324.75,1.339
Columna #4,Cu 324.75,1.336
Columna #5,Cu 324.75,1.337
