Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.892
Cabeza puntual retorno,Cu 324.75,1.848
Celda #(F1+F2),Cu 324.75,2.460
Puntual Noroeste,Cu 324.75,2.501
Tubo 3,Cu 324.75,2.359
Comp. Cola Columna,Cu 324.75,2.068
Barren,Cu 324.75,1.969
Celda # 11-A,Cu 324.75,0.226
Celda # 11-B,Cu 324.75,0.075
Celda # 11-C,Cu 324.75,0.035
NE Tubo 1,Cu 324.75,-0.007
NE Tubo 2,Cu 324.75,0.344
NE Tubo 4,Cu 324.75,0.123
NE Tubo 5,Cu 324.75,1.553
NE Tubo 6,Cu 324.75,9.720
NE Tubo 7,Cu 324.75,2.309
Barren Patios,Cu 324.75,1.529
Especial 1,Cu 324.75,0.134
Especial 2,Cu 324.75,0.038
Especial 3,Cu 324.75,0.045
Especial 4,Cu 324.75,0.138
Especial 5,Cu 324.75,0.045
Columna #1,Cu 324.75,1.311
Columna #2,Cu 324.75,1.242
Columna #3,Cu 324.75,1.200
Columna #4,Cu 324.75,1.178
Columna #5,Cu 324.75,1.101
