Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.35
Comp. Cola Columna,Ag 328.07,0.298
Barren,Ag 328.07,0.33
Cabeza puntual retorno,Ag 328.07,0.356
Columna #1,Ag 328.07,0.323
Columna #2,Ag 328.07,0.331
Columna #3,Ag 328.07,0.335
Columna #4,Ag 328.07,0.333
Columna #5,Ag 328.07,0.33
Celda # 11-A,Ag 328.07,0.091
Celda # 11-B,Ag 328.07,0.033
Celda # 11-C,Ag 328.07,0.284
Celda #5-9,Ag 328.07,2.185
Celda #(F1+F2),Ag 328.07,0.308
Especial 1,Ag 328.07,0.126
Especial 2,Ag 328.07,1.244
Especial 3,Ag 328.07,0.032
Especial 4,Ag 328.07,0.047
Especial 5,Ag 328.07,2.525
NE Tubo 1,Ag 328.07,0.088
NE Tubo 2,Ag 328.07,0.017
NE Tubo 4,Ag 328.07,0.645
NE Tubo 5,Ag 328.07,0.703
NE Tubo 6,Ag 328.07,0.649
NE Tubo 7,Ag 328.07,0.543
Puntual Noroeste,Ag 328.07,0.354
Barren Patios,Ag 328.07,0.262
Tubo 3,Ag 328.07,0.159
