Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,6.063
Columna #2,Cu 324.75,6.053
Columna #3,Cu 324.75,6.184
Columna #4,Cu 324.75,6.297
Columna #5,Cu 324.75,6.306
Comp. Cabeza Columna,Cu 324.75,6.425
Comp. Cola Columna,Cu 324.75,6.616
Barren,Cu 324.75,6.041
Cabeza puntual retorno,Cu 324.75,6.310
Celda # 11-A,Cu 324.75,1.978
Celda # 11-B,Cu 324.75,1.179
Celda # 11-C,Cu 324.75,1.375
Celda #5-9,Cu 324.75,1.233
Celda #(F1+F2),Cu 324.75,7.072
NE Tubo 1,Cu 324.75,0.068
NE Tubo 2,Cu 324.75,0.102
NE Tubo 4,Cu 324.75,0.886
NE Tubo 5,Cu 324.75,8.929
NE Tubo 6,Cu 324.75,1.954
NE Tubo 7,Cu 324.75,19.04
Puntual Noroeste,Cu 324.75,6.813
Tubo 3,Cu 324.75,5.769
Especial 1,Cu 324.75,0.196
Especial 2,Cu 324.75,0.096
Especial 3,Cu 324.75,0.304
Especial 4,Cu 324.75,1.324
Especial 5,Cu 324.75,0.147
