Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.805
Cabeza puntual retorno,Cu 324.75,0.934
Celda #(F1+F2),Cu 324.75,0.845
Puntual Noroeste,Cu 324.75,1.022
Tubo 3,Cu 324.75,2.227
NE Tubo 2,Cu 324.75,0.096
NE Tubo 4,Cu 324.75,0.003
Especial 1,Cu 324.75,0.045
Especial 2,Cu 324.75,0.127
Especial 3,Cu 324.75,0.13
Especial 4,Cu 324.75,0.084
Especial 5,Cu 324.75,0.04
Columna #1,Cu 324.75,0.764
Columna #2,Cu 324.75,0.751
Columna #3,Cu 324.75,0.726
Columna #4,Cu 324.75,0.72
Columna #5,Cu 324.75,0.71
Comp. Cola Columna,Cu 324.75,0.774
Barren,Cu 324.75,1.158
Barren Patios,Cu 324.75,0.821
NE Tubo 1,Cu 324.75,2.594
NE Tubo 5,Cu 324.75,0.013
NE Tubo 6,Cu 324.75,0.025
NE Tubo 7,Cu 324.75,0.996
Celda # 11-A,Cu 324.75,0.092
Celda # 11-B,Cu 324.75,0.089
Celda # 11-C,Cu 324.75,0.064
Celda #5-9,Cu 324.75,0.093
