Analista,ALS,,,,,,,,,
Fecha de inicio,16/02/2023 11:52 p. m.  GMT: 17/02/2023 05:52 a. m.,,,,,,,,,
Hoja de trabajo,SA000386-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5069,,mg/L,0.7,0.0149,-0.0016,0.0149,0.015,0.0148
,BLANCO,0.0088,,mg/L,44.3,0.0003,-0.0004,0.0002,0.0002,0.0004
,BLANCO REACTIVO,0,,mg/L,73.5,-0.0002,0.0004,-0.0004,-0.0001,-0.0002
,SA000373-005,0.1296,,mg/L,2.1,0.0108,-0.0001,0.0106,0.011,0.011
,SA000373-006,0.2805,,mg/L,1.5,0.0238,-0.0002,0.0241,0.024,0.0234
,SA000373-007,0.3784,,mg/L,1.1,0.0324,-0.0002,0.0325,0.032,0.0328
,SA000373-008,0.3743,,mg/L,1,0.0321,0,0.0317,0.0322,0.0323
,SA000373-009,0.281,,mg/L,0.9,0.0246,-0.0004,0.0249,0.0244,0.0247
,PATRON,0.491,,mg/L,1.6,0.0144,-0.0003,0.0147,0.0144,0.0142
,SA000373-010,0.5026,,mg/L,1,0.0445,-0.0004,0.0439,0.0448,0.0446
,SA000373-011,0.7835,,mg/L,0.4,0.0691,0,0.0694,0.0688,0.0692
,SA000373-013,0.0816,,mg/L,4.7,0.0068,0,0.0068,0.0071,0.0065
,SA000373-014,0.9273,,mg/L,0.4,0.0824,0.0001,0.082,0.0826,0.0825
,PATRON,0.4874,,mg/L,1.6,0.0143,-0.0003,0.0141,0.0143,0.0146
,BLANCO,-0.0099,,mg/L,>100,-0.0003,0.0008,-0.0002,-0.0006,-0.0001
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0002,0.0002,-0.0001,-0.0005
