Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,1.189
Columna #2,Cu 324.75,1.161
Columna #3,Cu 324.75,1.172
Columna #4,Cu 324.75,1.171
Columna #5,Cu 324.75,1.187
Comp. Cabeza Columna,Cu 324.75,1.195
Comp. Cola Columna,Cu 324.75,1.169
Barren,Cu 324.75,1.314
Cabeza puntual retorno,Cu 324.75,1.280
Celda # 11-A,Cu 324.75,1.828
Celda # 11-B,Cu 324.75,0.094
Celda # 11-C,Cu 324.75,0.112
Celda #5-9,Cu 324.75,1.581
Celda #(F1+F2),Cu 324.75,1.131
NE Tubo 1,Cu 324.75,0.027
NE Tubo 2,Cu 324.75,0.164
NE Tubo 4,Cu 324.75,0.157
NE Tubo 5,Cu 324.75,0.027
NE Tubo 6,Cu 324.75,0.012
NE Tubo 7,Cu 324.75,0.635
Puntual Noroeste,Cu 324.75,0.953
Barren Patios,Cu 324.75,1.165
Tubo 3,Cu 324.75,1.147
Especial 1,Cu 324.75,0.920
Especial 2,Cu 324.75,0.202
Especial 3,Cu 324.75,0.067
Especial 4,Cu 324.75,0.046
Especial 5,Cu 324.75,0.183
